Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast,LOCAL_CDI_ID,pressure_[dbar],depth_[m],temperature_[C],temperature2_[C],conductivity_[S/m],conductivity2_[S/m],altimeter_[m],beamAttenuation_[1/m],beamTransmission_[%],fluorescence_[mg/m3],oxygen_[umol/kg],oxygen2_[umol/kg],par_[umol_photons/m2/sec],salinity_[psu],salinity2_[psu],density_[kg/m3_sigmat],density2_[kg/m3_sigmat],flag,filename,instrument1,platform1
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,5.0,4.949,5.3784,5.3782,3.0532,3.0534,42.6,0.235,94.298,0.0271,307.684,306.422,54.092,31.2692,31.2723,24.6775,24.6798,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,6.0,5.939,5.3786,5.3783,3.0532,3.0535,41.72,0.231,94.4,0.0262,308.052,306.93,45.056,31.2695,31.2722,24.6777,24.6797,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,7.0,6.929,5.3788,5.3785,3.0533,3.0535,41.16,0.236,94.27,0.0273,308.387,307.148,37.289,31.2698,31.2722,24.678,24.6797,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,8.0,7.918,5.3788,5.3784,3.0534,3.0536,39.78,0.233,94.342,0.0257,307.824,306.711,38.071,31.2698,31.2724,24.678,24.6798,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,9.0,8.908,5.3792,5.3788,3.0535,3.0537,38.32,0.229,94.448,0.027,308.178,306.038,33.429,31.2701,31.2725,24.6782,24.6799,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,10.0,9.898,5.3798,5.3793,3.0536,3.0538,38.0,0.23,94.414,0.0275,308.369,306.257,27.907,31.271,31.2734,24.6788,24.6806,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,11.0,10.887,5.3797,5.3797,3.0537,3.0539,36.91,0.227,94.474,0.0253,308.401,306.641,27.169,31.2708,31.2736,24.6787,24.6806,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,12.0,11.877,5.3798,5.3795,3.0537,3.0539,35.67,0.228,94.46,0.0246,308.056,306.644,25.643,31.2709,31.2736,24.6788,24.6807,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,13.0,12.867,5.3796,5.3794,3.0537,3.054,34.46,0.226,94.503,0.0284,308.621,307.015,23.027,31.2708,31.2735,24.6787,24.6806,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,14.0,13.857,5.3845,5.3839,3.0546,3.0548,33.79,0.227,94.495,0.0262,308.763,306.442,20.831,31.2756,31.2781,24.682,24.6838,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,15.0,14.846,5.3872,5.3867,3.055,3.0552,32.72,0.226,94.508,0.026,308.765,305.533,19.743,31.2768,31.2794,24.6826,24.6844,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,16.0,15.836,5.3885,5.3874,3.0552,3.0553,31.17,0.225,94.537,0.0278,308.78,306.75,18.986,31.2777,31.2798,24.6832,24.6847,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,17.0,16.826,5.3892,5.3886,3.0554,3.0556,30.3,0.224,94.549,0.029,308.993,308.0,16.884,31.2792,31.2819,24.6843,24.6862,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,18.0,17.816,5.3861,5.3861,3.0556,3.0558,29.54,0.223,94.589,0.0273,309.042,307.378,15.932,31.2828,31.2851,24.6875,24.6891,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,19.0,18.805,5.3809,5.3807,3.0556,3.0558,28.63,0.223,94.589,0.0293,308.985,306.848,14.736,31.2875,31.2901,24.6918,24.6936,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,20.0,19.795,5.3739,5.3741,3.0558,3.056,27.58,0.223,94.58,0.0275,309.105,306.768,13.708,31.2965,31.2984,24.6997,24.7009,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,21.0,20.785,5.3911,5.385,3.0592,3.0584,26.68,0.227,94.493,0.0277,309.75,306.919,12.883,31.3181,31.3141,24.7149,24.7121,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,22.0,21.774,5.536,5.5258,3.0753,3.0749,25.85,0.223,94.583,0.03,308.336,304.587,11.747,31.3641,31.3695,24.735,24.7401,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,23.0,22.764,5.541,5.5465,3.0757,3.0765,24.67,0.218,94.684,0.0297,308.48,304.845,10.718,31.3632,31.3671,24.7337,24.7358,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,24.0,23.754,5.5565,5.5557,3.0778,3.078,23.46,0.208,94.933,0.0304,309.026,306.735,9.852,31.3719,31.3751,24.7388,24.7411,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,25.0,24.743,5.5297,5.5295,3.0756,3.0757,22.19,0.204,95.017,0.029,308.857,306.733,9.044,31.3716,31.3738,24.7417,24.7431,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,26.0,25.733,5.4299,5.4376,3.0673,3.0678,21.3,0.206,94.983,0.0303,308.708,306.645,8.238,31.3705,31.3693,24.7521,24.7498,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,27.0,26.723,4.7101,4.7782,3.0076,3.0123,20.25,0.228,94.467,0.0514,314.678,312.305,7.479,31.3649,31.3546,24.8253,24.8087,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,28.0,27.713,3.1281,3.1837,2.8898,2.8936,19.5,0.251,93.922,0.0743,317.725,316.042,6.727,31.4988,31.4901,25.0806,25.0678,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,29.0,28.702,2.4841,2.7709,2.8463,2.8649,18.27,0.289,93.037,0.1118,342.186,330.025,6.073,31.6035,31.5468,25.2159,25.1463,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,30.0,29.692,1.781,1.7883,2.7933,2.7942,17.35,0.33,92.075,0.1613,362.323,370.22,5.323,31.6487,31.6526,25.3027,25.3053,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,31.0,30.681,1.2171,1.2591,2.7515,2.7543,16.57,0.33,92.086,0.2727,367.184,363.856,4.53,31.6906,31.6834,25.3722,25.3636,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,32.0,31.671,0.6692,0.7993,2.7369,2.7407,15.63,0.422,89.989,0.3234,373.782,366.512,3.682,32.0665,31.9804,25.7056,25.6289,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,33.0,32.661,0.6002,0.7176,2.7409,2.7446,14.82,0.551,87.122,0.3343,382.855,374.235,2.91,32.1884,32.1147,25.8074,25.7416,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,34.0,33.651,0.5514,0.7285,2.7473,2.7467,13.22,0.731,83.304,0.3078,318.923,322.757,2.603,32.2159,32.1304,25.8321,25.7536,2.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,35.0,34.64,0.5025,0.506,2.7373,2.7375,12.25,0.972,78.446,0.2332,286.168,281.156,2.096,32.2433,32.2424,25.8567,25.8558,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,36.0,35.63,0.5083,0.5106,2.7377,2.7379,11.13,1.236,73.463,0.1061,289.853,285.904,1.639,32.242,32.2421,25.8554,25.8553,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,37.0,36.619,0.5026,0.5015,2.7377,2.7377,10.15,1.277,72.691,0.0656,274.931,255.376,1.22,32.2467,32.248,25.8595,25.8605,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,38.0,37.609,0.5023,0.5019,2.7378,2.7378,9.21,1.483,69.032,0.0581,277.457,262.015,0.893,32.2473,32.2488,25.86,25.8611,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,39.0,38.598,0.5023,0.502,2.7378,2.7379,8.03,1.567,67.58,0.0661,277.914,268.049,0.639,32.2478,32.2492,25.8604,25.8614,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,40.0,39.588,0.5018,0.5024,2.738,2.7381,6.94,1.541,68.028,0.0632,278.142,275.452,0.444,32.2495,32.2507,25.8618,25.8626,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,41.0,40.578,0.5012,0.5009,2.7379,2.7381,6.33,1.641,66.345,0.0532,278.233,276.091,0.309,32.2493,32.251,25.8617,25.863,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,42.0,41.567,0.5012,0.501,2.738,2.7381,5.48,1.741,64.722,0.0523,278.169,276.194,0.203,32.2493,32.2511,25.8617,25.863,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,43.0,42.557,0.5018,0.5035,2.738,2.7383,4.24,1.817,63.503,0.0578,277.376,277.028,0.12,32.2489,32.2497,25.8613,25.8618,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7A,C,2017-08-16T18:11:04,-162.8103,71.2957,48.0,52,AMBON2017_052_ML3.7A,44.0,43.547,0.5008,0.5003,2.7379,2.738,2.8,1.797,63.808,0.0546,276.886,277.24,0.073,32.2471,32.2495,25.8599,25.8618,0.0,AMBON17-052-ML3-7a.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,0.0,1.979,5.2153,5.2149,3.0329,3.033,44.6,0.242,94.117,0.0166,308.915,307.649,261.66,31.1925,31.1944,24.6348,24.6362,1.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,1.0,1.979,5.2153,5.2149,3.0329,3.033,44.6,0.242,94.117,0.0166,308.915,307.649,261.66,31.1925,31.1944,24.6348,24.6362,1.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,2.0,1.979,5.2153,5.2149,3.0329,3.033,44.6,0.242,94.117,0.0166,308.915,307.649,261.66,31.1925,31.1944,24.6348,24.6362,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,3.0,2.969,5.2152,5.215,3.0329,3.0331,43.82,0.261,93.688,0.0143,309.008,307.632,196.97,31.193,31.1955,24.6352,24.637,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,4.0,3.959,5.2151,5.2145,3.0329,3.0332,42.94,0.246,94.034,0.0162,309.395,307.089,145.07,31.1923,31.1958,24.6347,24.6373,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,5.0,4.949,5.215,5.2145,3.033,3.0332,42.69,0.231,94.396,0.0167,309.301,308.472,113.75,31.1933,31.1961,24.6355,24.6376,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,6.0,5.939,5.2145,5.214,3.0331,3.0333,41.71,0.234,94.329,0.0181,308.686,308.679,110.12,31.1938,31.1965,24.636,24.638,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,7.0,6.928,5.2142,5.2138,3.0332,3.0334,40.2,0.231,94.378,0.0194,308.889,309.594,101.98,31.1951,31.1976,24.637,24.6389,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,8.0,7.918,5.214,5.2136,3.0333,3.0335,38.93,0.224,94.565,0.0242,308.353,308.599,87.956,31.1956,31.1981,24.6374,24.6392,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,9.0,8.908,5.2148,5.2142,3.0334,3.0336,38.48,0.223,94.578,0.0244,307.98,309.066,79.454,31.1962,31.1987,24.6378,24.6397,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,10.0,9.898,5.2163,5.2166,3.0337,3.034,37.47,0.222,94.6,0.0245,308.165,309.289,71.299,31.1972,31.2006,24.6385,24.6409,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,11.0,10.887,5.2196,5.219,3.0342,3.0344,36.11,0.221,94.628,0.0233,308.746,307.946,65.9,31.1996,31.202,24.64,24.6418,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,12.0,11.878,5.2222,5.221,3.0347,3.0347,35.27,0.221,94.63,0.0226,309.186,309.168,59.518,31.2017,31.2038,24.6414,24.643,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,13.0,12.867,5.2418,5.2436,3.0372,3.0378,34.11,0.223,94.591,0.0231,308.856,308.324,54.489,31.2122,31.2167,24.6476,24.6507,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,14.0,13.857,5.2723,5.2716,3.0411,3.0412,33.36,0.218,94.687,0.0258,308.393,308.794,49.872,31.2273,31.2291,24.6562,24.6575,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,15.0,14.846,5.3049,5.2912,3.0447,3.0435,32.14,0.213,94.811,0.0246,308.605,307.682,45.671,31.237,31.2367,24.6603,24.6613,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,16.0,15.836,5.3389,5.3377,3.0488,3.0489,31.06,0.21,94.891,0.0205,307.678,307.422,41.463,31.2517,31.254,24.6682,24.6698,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,17.0,16.826,5.3383,5.3368,3.0493,3.0494,30.16,0.205,95.012,0.0185,308.25,308.065,38.032,31.2574,31.2596,24.6727,24.6744,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,18.0,17.816,5.3347,5.3347,3.0491,3.0493,29.04,0.202,95.081,0.0227,308.543,308.309,35.121,31.2572,31.2599,24.673,24.6748,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,19.0,18.805,5.3313,5.331,3.0489,3.049,28.06,0.201,95.108,0.0223,308.042,308.298,31.7,31.2576,31.2599,24.6737,24.6752,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,20.0,19.795,5.3309,5.3306,3.0489,3.0491,27.27,0.199,95.148,0.0211,308.109,308.026,28.9,31.2586,31.2612,24.6745,24.6763,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,21.0,20.785,5.3322,5.3318,3.0492,3.0494,26.54,0.2,95.121,0.0185,307.999,307.808,26.661,31.2594,31.262,24.675,24.6768,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,22.0,21.775,5.3323,5.3318,3.0493,3.0495,25.34,0.199,95.139,0.0194,308.032,308.314,24.495,31.2604,31.2628,24.6758,24.6775,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,23.0,22.764,5.1044,5.153,3.0336,3.0361,24.34,0.198,95.165,0.0214,308.956,309.981,22.014,31.2943,31.2778,24.7276,24.7087,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,24.0,23.754,3.6826,3.763,2.936,2.9408,23.71,0.198,95.165,0.035,317.064,318.622,19.994,31.514,31.4929,25.0439,25.0185,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,25.0,24.744,2.6578,2.9437,2.8588,2.8783,22.19,0.245,94.057,0.078,342.523,346.414,18.451,31.5866,31.5425,25.189,25.1295,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,26.0,25.733,1.3051,1.3972,2.7561,2.7624,21.32,0.287,93.065,0.1455,365.772,361.762,16.388,31.6627,31.6492,25.3445,25.3272,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,27.0,26.723,0.7692,0.7624,2.7195,2.719,20.52,0.319,92.334,0.2783,349.835,355.093,14.042,31.7408,31.7421,25.4381,25.4393,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,28.0,27.713,0.8494,0.8657,2.7382,2.7388,19.0,0.53,87.611,0.5182,356.018,359.752,11.919,31.8998,31.8897,25.5616,25.5525,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,29.0,28.702,0.5755,0.5881,2.7414,2.7421,18.2,0.832,81.244,0.6647,357.941,340.205,9.243,32.2236,32.2189,25.837,25.8325,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,30.0,29.692,0.5054,0.5052,2.7374,2.7376,17.19,1.047,76.987,0.3349,332.137,342.649,6.735,32.2442,32.2464,25.8573,25.859,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,31.0,30.682,0.5054,0.505,2.7379,2.738,16.14,1.171,74.622,0.1859,285.655,296.908,5.323,32.2495,32.2515,25.8616,25.8631,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,32.0,31.671,0.5081,0.5105,2.7385,2.7385,14.78,1.387,70.732,0.1396,262.949,246.249,4.182,32.2549,32.2525,25.8658,25.8636,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,33.0,32.661,0.5122,0.5114,2.7394,2.7383,13.92,1.54,68.046,0.1009,266.679,247.454,3.035,32.2611,32.248,25.8706,25.86,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,34.0,33.651,0.5175,0.5165,2.7401,2.7401,13.05,1.56,67.714,0.087,269.498,255.915,2.103,32.2641,32.2656,25.8727,25.8739,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,35.0,34.64,0.5203,0.5192,2.7405,2.7405,11.95,1.596,67.094,0.0902,271.06,262.369,1.507,32.2661,32.2675,25.8742,25.8753,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,36.0,35.63,0.5205,0.5196,2.7407,2.7407,10.89,1.661,66.023,0.087,271.513,266.585,1.101,32.2675,32.269,25.8753,25.8764,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,37.0,36.619,0.521,0.5198,2.7408,2.7408,10.07,1.69,65.534,0.0798,271.456,267.066,0.783,32.2683,32.2697,25.8759,25.8771,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
AMBON2017,ML3.7,C,2017-08-16T19:08:18,-162.6287,71.2332,47.0,53,AMBON2017_053_ML3.7,38.0,37.609,0.5212,0.5199,2.7409,2.7409,8.89,1.727,64.936,0.0871,271.39,268.714,0.502,32.2683,32.2697,25.8759,25.8771,0.0,AMBON17-053-ML3-7.cnv,SBE9,M/V Norseman II
