Station,Bottle #,Date UTC,data type,sigma-t,sigma-t (2),salinity,salinity (2),depth (m),depth (m),temperature,temperature-2,conductivity-1,conductivity=2,V0,V1,V2,V3,V4,V5,V6,V7,altimeter (m),beam attenuation,beam transmission,fluorescence,oxygen (�mols kg-1),PAR,latitude,longitude,
AMBON2015_070,,,max,,,,,20.399,20.19,4.0928,4.0928,3.003178,3.002954,0,2.7631,0.0757,0,2.569,0,1.0537,0.0098,21.07,2.4425,54.4569,0.1068,300.302,1E-12,71.14604,-164.48794,7379
AMBON2015_070,4,30-Aug-15,mean,25.3211,25.3187,31.9111,31.9081,9.758,9.658,4.0897,4.0888,3.002531,3.0022,0,2.7643,0.0733,0,2.5764,0,1.4214,0.1762,28.43,2.4195,54.6144,0.1007,299.744,0.0434,71.14582,-164.48759,9252
AMBON2015_070,,23:03:31,sdev,,,,,0.389,0.385,0.0002,0.0002,0.00003,0.000038,0,0,0,0,0.0073,0,0.0241,0.0222,0.48,0.0114,0.1557,0,0.062,0.00694,0,0.00001,14
AMBON2015_070,,,min,,,,,9.069,8.977,4.0893,4.0883,3.00246,3.0021,0,2.7643,0.0733,0,2.569,0,1.3871,0.1368,27.74,2.3988,54.4569,0.1007,299.649,0.0314,71.14582,-164.4876,9228
AMBON2015_070,,,max,,,,,10.418,10.311,4.0899,4.0891,3.002581,3.002264,0,2.7643,0.0733,0,2.5897,0,1.4811,0.21,29.62,2.431,54.8971,0.1007,299.859,0.0542,71.14582,-164.48758,9276
AMBON2015_070,5,30-Aug-15,mean,25.3209,25.3186,31.9112,31.9081,5.511,5.455,4.0919,4.0905,3.002533,3.002164,0,2.7668,0.077,0,2.5819,0,1.728,0.821,34.56,2.411,54.7307,0.11,299.808,0.507,71.14567,-164.48735,10451
AMBON2015_070,,23:04:21,sdev,,,,,0.034,0.034,0.0003,0.0002,0.000026,0.000026,0,0.0002,0.0014,0,0.0095,0,0.0134,0.017,0.27,0.0147,0.2013,0.0035,0.18,0.0236,0.00001,0.00001,14
AMBON2015_070,,,min,,,,,5.377,5.322,4.091,4.0901,3.002459,3.002122,0,2.7668,0.0757,0,2.5714,0,1.7082,0.7998,34.16,2.3669,54.5087,0.1068,299.586,0.478,71.14566,-164.48738,10427
AMBON2015_070,,,max,,,,,5.58,5.523,4.0925,4.091,3.00258,3.002223,0,2.768,0.0794,0,2.6105,0,1.757,0.8449,35.14,2.4272,55.3373,0.1159,300.219,0.541,71.14568,-164.48734,10475
AMBON2015_071,1,31-Aug-15,mean,25.3351,25.332,31.95,31.946,27.408,27.128,4.2617,4.2613,3.020888,3.020517,0,2.6849,0.0891,0,2.0404,0.1563,0.2493,0.0098,4.99,3.356,43.2476,0.1402,289.085,1E-12,71.02229,-164.87603,3335
AMBON2015_071,,1:40:28,sdev,,,,,0.253,0.25,0.0425,0.025,0.002696,0.001595,0,0.0015,0.0042,0,0.0802,0.0005,0.0228,0,0.46,0.1588,1.7011,0.0105,0.964,0,0.00001,0.00001,14
AMBON2015_071,,,min,,,,,27.099,26.821,4.1409,4.1951,3.012797,3.017191,0,2.6813,0.0855,0,1.9414,0.1551,0.2015,0.0098,4.03,3.2119,41.1482,0.1312,287.266,1E-12,71.02228,-164.87604,3311
AMBON2015_071,,,max,,,,,28.149,27.861,4.3051,4.3005,3.023826,3.023086,0,2.6874,0.0977,0,2.1136,0.1575,0.293,0.0098,5.86,3.552,44.799,0.1617,290.174,1E-12,71.0223,-164.87602,3359
AMBON2015_071,2,31-Aug-15,mean,25.3173,25.315,31.9391,31.936,20.54,20.33,4.3521,4.3511,3.027173,3.026821,0,2.7046,0.0825,0,2.5526,0,0.6443,0.0098,12.89,2.4567,54.1092,0.1238,290.195,1E-12,71.02208,-164.87605,5245
AMBON2015_071,,1:41:48,sdev,,,,,0.429,0.424,0.0035,0.0038,0.000243,0.000263,0,0.0005,0.0017,0,0.0051,0,0.0183,0,0.37,0.008,0.1089,0.0043,0.137,0,0,0.00001,14
AMBON2015_071,,,min,,,,,19.765,19.563,4.3482,4.3469,3.026903,3.026547,0,2.7033,0.0818,0,2.5446,0,0.6081,0.0098,12.16,2.4444,53.9391,0.122,289.928,1E-12,71.02208,-164.87606,5221
AMBON2015_071,,,max,,,,,21.059,20.844,4.3583,4.3573,3.027604,3.027276,0,2.7057,0.0867,0,2.5604,0,0.6801,0.0098,13.6,2.4693,54.2757,0.1342,290.477,1E-12,71.02208,-164.87604,5269
AMBON2015_071,3,31-Aug-15,mean,25.3043,25.302,31.9353,31.9322,10.199,10.095,4.4494,4.4479,3.03449,3.034093,0,2.7254,0.0955,0,2.6897,0,1.1073,0.0098,22.15,2.2473,57.0161,0.1563,291.864,1E-12,71.02186,-164.87614,7462
AMBON2015_071,,1:43:20,sdev,,,,,0.239,0.236,0.0003,0.0002,0.000037,0.000021,0,0.0003,0.002,0,0.002,0,0.0142,0,0.28,0.0029,0.0414,0.0051,0.062,0,0,0.00001,14
AMBON2015_071,,,min,,,,,9.777,9.677,4.4488,4.4474,3.0344,3.034047,0,2.7253,0.0928,0,2.6862,0,1.0855,0.0098,21.71,2.2452,56.9426,0.1495,291.779,1E-12,71.02186,-164.87616,7438
AMBON2015_071,,,max,,,,,10.529,10.421,4.4501,4.4482,3.034566,3.034137,0,2.7265,0.1001,0,2.6911,0,1.138,0.0098,22.76,2.2525,57.0462,0.1678,292.084,1E-12,71.02186,-164.87614,7486
AMBON2015_071,4,31-Aug-15,mean,25.3042,25.3016,31.9346,31.9315,4.814,4.766,4.4453,4.4467,3.033855,3.033703,0,2.73,0.0961,0,2.7562,0,1.3865,0.2084,27.73,2.1496,58.4264,0.1578,292.313,0.0538,71.02174,-164.8762,9049
AMBON2015_071,,1:44:26,sdev,,,,,0.07,0.069,0.002,0.0009,0.00015,0.000079,0,0.0006,0.0025,0,0.0035,0,0.0172,0.019,0.34,0.005,0.0733,0.0063,0.319,0.00634,0.00001,0.00002,14
AMBON2015_071,,,min,,,,,4.688,4.64,4.4397,4.4445,3.03341,3.033451,0,2.7289,0.0928,0,2.7521,0,1.3455,0.1685,26.91,2.1413,58.3408,0.1495,291.773,0.0408,71.02174,-164.87622,9025
AMBON2015_071,,,max,,,,,4.986,4.935,4.4474,4.4478,3.034029,3.033807,0,2.7314,0.0989,0,2.7619,0,1.4188,0.2393,28.38,2.1555,58.548,0.1648,292.808,0.0644,71.02176,-164.87618,9073
AMBON2015_072,1,31-Aug-15,mean,25.2396,25.2381,31.9006,31.8986,33.88,33.532,4.8084,4.8077,3.062422,3.062188,0,2.678,0.0694,0,2.5375,0.1565,0.2161,0.0098,4.32,2.4805,53.788,0.091,284.144,1E-12,70.89714,-165.25231,2729
AMBON2015_072,,3:54:35,sdev,,,,,0.107,0.106,0.0003,0.0002,0.000497,0.000031,0,0.0007,0.0016,0,0.0091,0.0004,0.0144,0,0.29,0.0144,0.1935,0.004,0.204,0,0,0.00001,14
AMBON2015_072,,,min,,,,,33.688,33.342,4.8079,4.8073,3.059915,3.062134,0,2.6764,0.0684,0,2.5238,0.1563,0.1954,0.0098,3.91,2.4654,53.4989,0.0884,283.691,1E-12,70.89714,-165.25232,2705
AMBON2015_072,,,max,,,,,34.095,33.745,4.809,4.8081,3.062599,3.062265,0,2.6789,0.0733,0,2.547,0.1575,0.2491,0.0098,4.98,2.502,53.9909,0.1007,284.454,1E-12,70.89714,-165.2523,2753
AMBON2015_072,2,31-Aug-15,mean,25.2406,25.2381,31.9018,31.8986,33.99,33.641,4.8082,4.8075,3.062514,3.062178,0,2.6809,0.0714,0,2.5408,0.1582,0.22,0.0098,4.4,2.4753,53.8582,0.0961,284.106,1E-12,70.89714,-165.25229,2894
AMBON2015_072,,3:54:42,sdev,,,,,0.05,0.049,0.0001,0.0001,0.000012,0.000016,0,0.0006,0.0019,0,0.0063,0.0006,0.0124,0,0.25,0.0099,0.1336,0.0046,0.207,0,0,0.00001,14
AMBON2015_072,,,min,,,,,33.884,33.537,4.8078,4.8071,3.062488,3.062129,0,2.6801,0.0696,0,2.5287,0.1575,0.2063,0.0098,4.13,2.4693,53.6025,0.0915,283.728,1E-12,70.89714,-165.2523,2870
AMBON2015_072,,,max,,,,,34.095,33.745,4.8084,4.8078,3.062532,3.062208,0,2.6825,0.0733,0,2.5446,0.1587,0.2454,0.0098,4.91,2.4943,53.9391,0.1007,284.451,1E-12,70.89714,-165.25228,2918
AMBON2015_072,3,31-Aug-15,mean,25.2407,25.2382,31.902,31.8988,33.703,33.357,4.8088,4.8078,3.062569,3.062208,0,2.6812,0.0689,0,2.5171,0.159,0.2568,0.0098,5.13,2.5127,53.3568,0.0896,284.321,1E-12,70.89714,-165.2523,3127
AMBON2015_072,,3:54:52,sdev,,,,,0.118,0.117,0.0003,0.0001,0.000025,0.00002,0,0.0004,0.0018,0,0.0033,0.0006,0.012,0,0.24,0.0053,0.0705,0.0045,0.137,0,0,0.00001,14
AMBON2015_072,,,min,,,,,33.437,33.094,4.8083,4.8075,3.062515,3.062168,0,2.6801,0.0672,0,2.514,0.1587,0.243,0.0098,4.86,2.5059,53.2918,0.0854,283.963,1E-12,70.89714,-165.25232,3103
AMBON2015_072,,,max,,,,,33.939,33.59,4.8095,4.8082,3.062637,3.062254,0,2.6813,0.0708,0,2.5214,0.16,0.2808,0.0098,5.62,2.5176,53.4471,0.0945,284.513,1E-12,70.89714,-165.25228,3151
AMBON2015_072,4,31-Aug-15,mean,25.2407,25.2382,31.902,31.8988,33.844,33.497,4.8085,4.8075,3.062548,3.062184,0,2.682,0.0684,0,2.5287,0.1617,0.2654,0.0098,5.31,2.4943,53.6025,0.0884,284.716,1E-12,70.89712,-165.25226,3409
AMBON2015_072,,3:55:04,sdev,,,,,0.22,0.218,0.0003,0.0003,0.000027,0.00002,0,0.0006,0,0,0.0011,0.0006,0.0132,0,0.26,0.0017,0.0236,0,0.15,0,0,0,14
AMBON2015_072,,,min,,,,,33.484,33.141,4.8078,4.807,3.062488,3.062157,0,2.6813,0.0684,0,2.5275,0.16,0.2442,0.0098,4.88,2.4924,53.5766,0.0884,284.463,1E-12,70.89712,-165.25226,3385
AMBON2015_072,,,max,,,,,34.142,33.792,4.809,4.8079,3.062598,3.062236,0,2.6825,0.0684,0,2.5299,0.1624,0.2918,0.0098,5.84,2.4962,53.6284,0.0884,284.921,1E-12,70.89712,-165.25226,3433
AMBON2015_072,5,31-Aug-15,mean,25.2407,25.2382,31.902,31.8988,33.99,33.641,4.8087,4.8079,3.062577,3.062232,0,2.6809,0.0649,0,2.4887,0.164,0.2484,0.0098,4.97,2.5581,52.7538,0.0798,283.862,1E-12,70.89708,-165.25224,3768
AMBON2015_072,,3:55:19,sdev,,,,,0.337,0.334,0.0001,0.0001,0.00002,0.000021,0,0.0006,0.0004,0,0.0029,0.0006,0.013,0,0.26,0.0047,0.0619,0.0011,0.096,0,0,0.00001,14
AMBON2015_072,,,min,,,,,33.444,33.101,4.8084,4.8076,3.062532,3.062185,0,2.6801,0.0647,0,2.4811,0.1624,0.232,0.0098,4.64,2.5527,52.5927,0.0793,283.642,1E-12,70.89708,-165.25224,3744
AMBON2015_072,,,max,,,,,34.542,34.187,4.809,4.8081,3.06261,3.062271,0,2.6813,0.0659,0,2.4921,0.1648,0.2833,0.0098,5.67,2.5704,52.8257,0.0823,284.083,1E-12,70.89708,-165.25224,3792
AMBON2015_072,6,31-Aug-15,mean,25.2385,25.236,31.9022,31.8991,19.864,19.661,4.8301,4.8296,3.063771,3.063451,0,2.694,0.0816,0,2.6486,0,0.9567,0.0098,19.13,2.309,56.1442,0.1216,285.354,1E-12,70.89699,-165.25228,5529
AMBON2015_072,,3:56:32,sdev,,,,,0.067,0.066,0.0002,0.0002,0.00002,0.00002,0,0.0006,0.0039,0,0.002,0,0.0114,0,0.23,0.0031,0.0427,0.0098,0.255,0,0.00001,0.00001,14
AMBON2015_072,,,min,,,,,19.76,19.558,4.8297,4.8291,3.063731,3.063402,0,2.6935,0.0781,0,2.6386,0,0.9402,0.0098,18.8,2.3056,55.9328,0.1129,284.903,1E-12,70.89698,-165.2523,5505
AMBON2015_072,,,max,,,,,20.01,19.806,4.8303,4.83,3.063814,3.063493,0,2.6947,0.0879,0,2.6508,0,0.9792,0.0098,19.58,2.3241,56.1917,0.1373,285.699,1E-12,70.897,-165.25228,5553
AMBON2015_072,7,31-Aug-15,mean,25.2386,25.2361,31.9023,31.8992,9.631,9.532,4.8294,4.8288,3.063274,3.062953,0,2.6974,0.0788,0,2.6645,0,1.4652,0.0098,29.3,2.285,56.4829,0.1146,285.664,1E-12,70.89682,-165.2523,7031
AMBON2015_072,,3:57:35,sdev,,,,,0.134,0.133,0.0002,0.0002,0.000019,0.000014,0,0.0009,0.0019,0,0.014,0,0.011,0,0.22,0.0209,0.2963,0.0046,0.319,0,0,0.00001,14
AMBON2015_072,,,min,,,,,9.372,9.276,4.8291,4.8284,3.063218,3.062922,0,2.696,0.0769,0,2.6545,0,1.4505,0.0098,29.01,2.2507,56.2694,0.1098,285.198,1E-12,70.89682,-165.25232,7007
AMBON2015_072,,,max,,,,,9.826,9.726,4.8299,4.8291,3.063307,3.06299,0,2.6984,0.0806,0,2.6874,0,1.4884,0.0098,29.77,2.3001,56.9685,0.119,286.121,1E-12,70.89682,-165.2523,7055
AMBON2015_072,8,31-Aug-15,mean,25.2386,25.236,31.9022,31.8989,5.742,5.684,4.8276,4.8282,3.062945,3.062718,0,2.6935,0.0775,0,2.6958,0,1.6547,0.1397,33.09,2.2382,57.146,0.1112,284.954,0.0323,70.89664,-165.2524,8316
AMBON2015_072,,3:58:28,sdev,,,,,0.183,0.18,0.0021,0.0008,0.000173,0.000076,0,0.0003,0.0021,0,0.0028,0,0.0157,0.0148,0.31,0.0041,0.0588,0.0052,0.164,0.00424,0,0,14
AMBON2015_072,,,min,,,,,5.333,5.279,4.823,4.8265,3.062551,3.062569,0,2.6923,0.0708,0,2.6923,0,1.6337,0.105,32.67,2.2307,57.0721,0.0945,284.433,0.0227,70.89662,-165.25242,8292
AMBON2015_072,,,max,,,,,5.984,5.923,4.8297,4.8294,3.063123,3.062818,0,2.6947,0.0794,0,2.7009,0,1.6996,0.1673,33.99,2.2434,57.2533,0.1159,285.206,0.0404,70.89664,-165.2524,8340
AMBON2015_073,1,31-Aug-15,mean,25.1961,25.1937,31.8733,31.87,35.433,35.07,5.0115,5.0107,3.077064,3.076716,0,2.7036,0.0949,0,3.4396,0.1605,0.175,0.0098,3.5,1.2632,72.9194,0.1548,286.593,1E-12,70.7719,-165.62792,3762
AMBON2015_073,,5/10/1937,sdev,,,,,0.178,0.176,0.0003,0.0005,0.000017,0.000031,0,0.0014,0.0133,0,0.0047,0.0007,0.0133,0,0.27,0.0055,0.0997,0.0333,0.484,0,0,0.00001,14
AMBON2015_073,,,min,,,,,35.087,34.727,5.011,5.01,3.077023,3.076661,0,2.7009,0.0794,0,3.4335,0.1587,0.1538,0.0098,3.08,1.2562,72.7889,0.1159,285.547,1E-12,70.77188,-165.62792,3738
AMBON2015_073,,,max,,,,,35.677,35.311,5.0121,5.0116,3.077095,3.076774,0,2.7057,0.1074,0,3.4457,0.1624,0.2027,0.0098,4.05,1.2704,73.0478,0.1861,287.189,1E-12,70.7719,-165.62792,3786
AMBON2015_073,2,31-Aug-15,mean,25.1954,25.1929,31.8734,31.8701,20.167,19.961,5.0174,5.0169,3.076906,3.076578,0,2.718,0.0973,0,3.4347,0,0.936,0.0098,18.72,1.269,72.8148,0.1607,287.578,1E-12,70.77176,-165.62805,5918
AMBON2015_073,,5/12/2007,sdev,,,,,0.074,0.074,0.0002,0.0001,0.000017,0.000017,0,0.001,0.0049,0,0.0054,0,0.011,0,0.22,0.0063,0.1138,0.0123,0.18,0,0,0.00001,14
AMBON2015_073,,,min,,,,,20.053,19.848,5.0171,5.0168,3.076863,3.076542,0,2.7167,0.0916,0,3.4298,0,0.9194,0.0098,18.39,1.2562,72.7112,0.1464,287.3,1E-12,70.77176,-165.62806,5894
AMBON2015_073,,,max,,,,,20.304,20.097,5.0176,5.0171,3.076935,3.076611,0,2.7192,0.1074,0,3.4457,0,0.9573,0.0098,19.15,1.2747,73.0478,0.1861,287.872,1E-12,70.77176,-165.62804,5942
AMBON2015_073,3,31-Aug-15,mean,25.1954,25.1929,31.8734,31.8702,9.971,9.869,5.0177,5.0171,3.076499,3.076163,0,2.7264,0.1128,0,3.4508,0,1.4435,0.0107,28.87,1.2503,73.1561,0.1996,287.428,0.000194,70.77166,-165.62802,7898
AMBON2015_073,,5/13/1930,sdev,,,,,0.113,0.112,0.0001,0.0001,0.000015,0.000012,0,0.0005,0.0044,0,0.0047,0,0.0112,0.0028,0.22,0.0054,0.0998,0.011,0.172,0.000589,0,0,14
AMBON2015_073,,,min,,,,,9.767,9.667,5.0175,5.0168,3.076455,3.076135,0,2.7253,0.1074,0,3.4444,0,1.4261,0.0085,28.52,1.2421,73.0219,0.1861,287.113,1E-12,70.77166,-165.62802,7874
AMBON2015_073,,,max,,,,,10.221,10.117,5.0181,5.0173,3.076527,3.076192,0,2.7277,0.1221,0,3.4579,0,1.4676,0.0232,29.35,1.2576,73.3067,0.2228,287.921,0.00288,70.77166,-165.62802,7922
AMBON2015_073,4,31-Aug-15,mean,25.1953,25.1928,31.8734,31.8701,4.587,4.541,5.0183,5.0174,3.076305,3.075948,0,2.7282,0.111,0,3.4406,0,1.7079,0.3363,34.16,1.2622,72.9395,0.195,287.573,0.104,70.77158,-165.62804,9455
AMBON2015_073,,5/14/1935,sdev,,,,,0.044,0.044,0.0001,0.0001,0.000018,0.000019,0,0.0006,0.0056,0,0.0065,0,0.0099,0.0097,0.2,0.0076,0.1387,0.014,0.162,0.0044,0,0.00001,14
AMBON2015_073,,,min,,,,,4.482,4.437,5.0179,5.0172,3.076264,3.075907,0,2.7277,0.1038,0,3.4322,0,1.6947,0.3199,33.89,1.2506,72.763,0.177,287.346,0.0964,70.77158,-165.62804,9431
AMBON2015_073,,,max,,,,,4.679,4.631,5.0185,5.0177,3.076347,3.075992,0,2.7289,0.1172,0,3.4505,0,1.7265,0.3565,34.53,1.2719,73.1514,0.2105,287.94,0.113,70.77158,-165.62804,9479
AMBON2015_074,1,31-Aug-15,mean,25.0672,25.0649,31.7741,31.771,36.943,36.565,5.4654,5.4642,3.106359,3.105981,0,2.6936,0.0814,0,2.1794,0.0704,0.1392,0.0098,2.78,3.0891,46.1961,0.121,281.378,1E-12,70.64791,-165.99588,3483
AMBON2015_074,,7/22/1936,sdev,,,,,0.031,0.031,0.0006,0.0006,0.000057,0.00004,0,0.0003,0.0053,0,0.0038,0.0006,0.013,0,0.26,0.0069,0.0795,0.0133,0.117,0,0.00001,0,14
AMBON2015_074,,,min,,,,,36.872,36.494,5.4646,5.4636,3.106278,3.105932,0,2.6935,0.0757,0,2.1758,0.0696,0.1233,0.0098,2.47,3.0778,46.1195,0.1068,281.092,1E-12,70.6479,-165.99588,3459
AMBON2015_074,,,max,,,,,37.021,36.642,5.4663,5.4658,3.106434,3.106109,0,2.6947,0.0928,0,2.1856,0.0708,0.1648,0.0098,3.3,3.0957,46.3267,0.1495,281.642,1E-12,70.64792,-165.99588,3507
AMBON2015_074,2,31-Aug-15,mean,25.0654,25.063,31.7743,31.7712,30.445,30.134,5.4827,5.482,3.107544,3.107203,0,2.699,0.0822,0,2.2659,0.0714,0.4569,0.0098,9.14,2.9335,48.0287,0.123,281.517,1E-12,70.64788,-165.99588,5205
AMBON2015_074,,7/23/1948,sdev,,,,,0.099,0.098,0.0003,0.0007,0.000026,0.000055,0,0.0006,0.0018,0,0.0052,0.0006,0.0149,0,0.3,0.0092,0.1106,0.0045,0.143,0,0,0,14
AMBON2015_074,,,min,,,,,30.324,30.014,5.4819,5.4807,3.107497,3.107111,0,2.6984,0.0806,0,2.2589,0.0708,0.4371,0.0098,8.74,2.9221,47.8802,0.119,281.287,1E-12,70.64788,-165.99588,5181
AMBON2015_074,,,max,,,,,30.676,30.362,5.4835,5.483,3.107603,3.107288,0,2.6996,0.0842,0,2.2723,0.072,0.4896,0.0098,9.79,2.9459,48.165,0.1281,281.721,1E-12,70.64788,-165.99588,5229
AMBON2015_074,3,31-Aug-15,mean,25.0654,25.063,31.7744,31.7712,30.791,30.476,5.4827,5.4821,3.107565,3.107228,0,2.6972,0.0775,0,2.2624,0.0713,0.4493,0.0098,8.99,2.9396,47.9558,0.1112,281.679,1E-12,70.64788,-165.99587,5384
AMBON2015_074,,7/23/1955,sdev,,,,,0.249,0.247,0.0003,0.0004,0.000026,0.000027,0,0.0004,0.0019,0,0.0082,0.0006,0.0144,0,0.29,0.0145,0.1738,0.0046,0.227,0,0,0.00001,14
AMBON2015_074,,,min,,,,,30.324,30.014,5.4819,5.4813,3.107497,3.107163,0,2.696,0.0757,0,2.2527,0.0708,0.4322,0.0098,8.64,2.9178,47.7508,0.1068,281.084,1E-12,70.64788,-165.99588,5360
AMBON2015_074,,,max,,,,,31.178,30.859,5.483,5.4826,3.107615,3.107271,0,2.6984,0.0794,0,2.2747,0.072,0.4786,0.0098,9.57,2.9567,48.2168,0.1159,282.089,1E-12,70.64788,-165.99586,5408
AMBON2015_074,4,31-Aug-15,mean,25.0606,25.0582,31.7764,31.7733,20.114,19.909,5.5381,5.5375,3.111925,3.111598,0,2.7207,0.0879,0,2.5718,0,0.9858,0.0098,19.72,2.4268,54.5156,0.1372,284.086,1E-12,70.64782,-165.99588,6926
AMBON2015_074,,7/24/1959,sdev,,,,,0.162,0.16,0.0003,0.0004,0.000032,0.000043,0,0.0007,0.0002,0,0.0119,0,0.0133,0,0.27,0.0185,0.2525,0.0006,0.238,0,0,0,14
AMBON2015_074,,,min,,,,,19.792,19.59,5.5374,5.5359,3.11185,3.111458,0,2.7192,0.0867,0,2.558,0,0.9658,0.0098,19.32,2.4064,54.2239,0.1342,283.569,1E-12,70.64782,-165.99588,6902
AMBON2015_074,,,max,,,,,20.341,20.133,5.5388,5.538,3.111978,3.11167,0,2.7216,0.0879,0,2.5849,0,1.0134,0.0098,20.27,2.4482,54.7935,0.1373,284.417,1E-12,70.64782,-165.99588,6950
AMBON2015_074,5,31-Aug-15,mean,25.0605,25.0581,31.7769,31.7737,9.753,9.654,5.5417,5.5407,3.111818,3.111459,0,2.7259,0.0915,0,2.5716,0,1.4722,0.4174,29.44,2.427,54.5119,0.1463,284.489,0.144,70.64774,-165.99593,8479
AMBON2015_074,,7/26/2004,sdev,,,,,0.225,0.222,0.0004,0.0004,0.000051,0.000053,0,0.001,0.0023,0,0.0055,0,0.02,0.0206,0.4,0.0085,0.1156,0.0057,0.258,0.011,0,0.00001,14
AMBON2015_074,,,min,,,,,9.506,9.409,5.5407,5.5401,3.11173,3.111375,0,2.7241,0.0891,0,2.5641,0,1.4347,0.3614,28.69,2.414,54.3534,0.1403,283.942,0.115,70.64774,-165.99594,8455
AMBON2015_074,,,max,,,,,10.258,10.154,5.5426,5.5416,3.11197,3.111592,0,2.7277,0.094,0,2.58,0,1.5116,0.4396,30.23,2.4387,54.69,0.1525,284.927,0.156,70.64774,-165.99592,8503
AMBON2015_074,6,31-Aug-15,mean,25.0614,25.059,31.7755,31.7724,4.606,4.559,5.5237,5.5231,3.109969,3.109639,0,2.7267,0.0921,0,2.6009,0,1.7274,1.3209,34.55,2.3816,55.1338,0.1477,283.76,1.81,70.64768,-165.99589,10003
AMBON2015_074,,7/27/2007,sdev,,,,,0.23,0.227,0.0003,0.0003,0.000037,0.000023,0,0.0009,0.0036,0,0.0036,0,0.0136,0.051,0.27,0.0056,0.0773,0.009,0.363,0.212,0,0.00001,14
AMBON2015_074,,,min,,,,,4.357,4.312,5.5227,5.5224,3.109904,3.109575,0,2.7253,0.0867,0,2.5971,0,1.7057,1.2125,34.11,2.3557,55.0525,0.1342,283.223,1.38,70.64768,-165.9959,9979
AMBON2015_074,,,max,,,,,5.068,5.016,5.5243,5.5239,3.110049,3.109701,0,2.7277,0.0952,0,2.6178,0,1.7546,1.37,35.09,2.3875,55.4926,0.1556,284.306,2.03,70.64768,-165.99588,10027
AMBON2015_075,1,31-Aug-15,mean,25.9973,25.9931,32.3792,32.3745,42.403,41.966,-0.1434,-0.136,2.69607,2.696309,0,2.2709,0.0637,0,0.7222,0.1631,0.1393,0.0098,2.79,7.5307,15.2942,0.0767,264.98,1E-12,71.50782,-167.22099,4021
AMBON2015_075,,20:51:03,sdev,,,,,0.243,0.24,0.0059,0.0074,0.000385,0.000491,0,0.0007,0.0016,0,0.073,0.0006,0.0171,0,0.34,0.4024,1.5491,0.004,0.175,0,0,0.00001,14
AMBON2015_075,,,min,,,,,42.134,41.699,-0.154,-0.15,2.695316,2.695353,0,2.2686,0.0611,0,0.6496,0.1624,0.1111,0.0098,2.22,6.8996,13.7538,0.0701,264.686,1E-12,71.50782,-167.221,3997
AMBON2015_075,,,max,,,,,42.934,42.491,-0.1352,-0.1275,2.696579,2.696956,0,2.2723,0.0659,0,0.8413,0.1636,0.1795,0.0098,3.59,7.9354,17.819,0.0823,265.578,1E-12,71.50782,-167.22098,4045
AMBON2015_075,2,31-Aug-15,mean,25.6779,25.6652,32.1275,32.1096,34.961,34.601,1.9019,1.8792,2.841657,2.838375,0,2.6716,0.183,0,3.5493,0.1611,0.5044,0.5837,10.09,1.1377,75.2465,0.3749,302.935,0.255,71.50797,-167.2211,5735
AMBON2015_075,,20:52:14,sdev,,,,,0.205,0.203,0.4414,0.4351,0.029757,0.028799,0,0.004,0.0079,0,0.0246,0.0004,0.0163,0.011,0.33,0.0278,0.5215,0.0196,5.408,0.00877,0.00001,0.00001,14
AMBON2015_075,,,min,,,,,34.691,34.333,1.2666,1.2489,2.799453,2.794135,0,2.6679,0.1734,0,3.5177,0.16,0.4847,0.5641,9.69,1.1101,74.5754,0.351,296.015,0.239,71.50796,-167.2211,5711
AMBON2015_075,,,max,,,,,35.348,34.984,2.4635,2.4572,2.87885,2.876797,0,2.6813,0.1905,0,3.5739,0.1612,0.5433,0.5995,10.87,1.1734,75.7665,0.3937,313.822,0.267,71.50798,-167.2211,5759
AMBON2015_075,3,31-Aug-15,mean,25.7137,25.7132,32.1559,32.1558,34.936,34.576,1.7139,1.7198,2.828612,2.829083,0,2.682,0.2108,0,3.605,0.162,0.514,0.5919,10.28,1.0754,76.427,0.4446,306.967,0.261,71.50799,-167.22112,5977
AMBON2015_075,,20:52:24,sdev,,,,,0.051,0.05,0.112,0.119,0.007232,0.0075,0,0.0017,0.0082,0,0.0282,0.0006,0.0157,0.0082,0.31,0.0313,0.597,0.0205,1.45,0.00664,0.00001,0,14
AMBON2015_075,,,min,,,,,34.84,34.481,1.4649,1.4537,2.812044,2.811613,0,2.6801,0.2039,0,3.5702,0.1612,0.4957,0.5775,9.91,1.0383,75.6888,0.4273,305.52,0.25,71.50798,-167.22112,5953
AMBON2015_075,,,max,,,,,35.043,34.682,1.8181,1.8274,2.835303,2.835731,0,2.6862,0.2479,0,3.6386,0.1624,0.5482,0.6093,10.96,1.1142,77.1388,0.5372,310.621,0.275,71.508,-167.22112,6001
AMBON2015_075,4,31-Aug-15,mean,25.2567,25.2543,31.7856,31.7823,29.83,29.523,3.7184,3.7155,2.962106,2.961582,0,2.8368,0.1039,0,4.2885,0.1717,0.7892,0.8243,15.78,0.3809,90.9205,0.1771,313.854,0.511,71.50814,-167.22128,7543
AMBON2015_075,,20:53:30,sdev,,,,,0.077,0.076,0.0004,0.0006,0.000039,0.000049,0,0.0006,0.0128,0,0.0353,0.0007,0.0135,0.0039,0.27,0.0329,0.7485,0.0321,0.237,0.00545,0,0,14
