,datasetID,eventID,occurrenceID,eventDate,verbatimDepth,decimalLatitude,decimalLongitude,scientificName,scientificNameID,taxonID,nomenclaturalCode,basisOfRecord
1948,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.7_2017-08-16T11:26:00,AMBON_Zooplankton_2017_ML3.7_8801,2017-08-16T11:26:00,44,71.232,-162.6257,Hippolytidae,urn:lsid:marinespecies.org:taxname:106777,106777,WoRMS,HumanObservation
1949,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.7_2017-08-16T11:26:00,AMBON_Zooplankton_2017_ML3.7_4563,2017-08-16T11:26:00,44,71.232,-162.6257,Apherusa,urn:lsid:marinespecies.org:taxname:101509,101509,WoRMS,HumanObservation
1950,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.7_2017-08-16T11:26:00,AMBON_Zooplankton_2017_ML3.7_9450,2017-08-16T11:26:00,44,71.232,-162.6257,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,117849,WoRMS,HumanObservation
1951,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.7_2017-08-16T11:26:00,AMBON_Zooplankton_2017_ML3.7_9440,2017-08-16T11:26:00,44,71.232,-162.6257,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,106656,WoRMS,HumanObservation
1952,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.7_2017-08-16T11:26:00,AMBON_Zooplankton_2017_ML3.7_9064,2017-08-16T11:26:00,44,71.232,-162.6257,Paguridae,urn:lsid:marinespecies.org:taxname:106738,106738,WoRMS,HumanObservation
1953,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.7_2017-08-16T11:26:00,AMBON_Zooplankton_2017_ML3.7_2640,2017-08-16T11:26:00,44,71.232,-162.6257,Polychaeta,urn:lsid:marinespecies.org:taxname:883,883,WoRMS,HumanObservation
1954,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.7_2017-08-16T11:26:00,AMBON_Zooplankton_2017_ML3.7_5703,2017-08-16T11:26:00,44,71.232,-162.6257,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:10544,10544,WoRMS,HumanObservation
1955,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.7_2017-08-16T11:26:00,AMBON_Zooplankton_2017_ML3.7_5880,2017-08-16T11:26:00,44,71.232,-162.6257,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,104165,WoRMS,HumanObservation
1956,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.7_2017-08-16T11:26:00,AMBON_Zooplankton_2017_ML3.7_7975,2017-08-16T11:26:00,44,71.232,-162.6257,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,140223,WoRMS,HumanObservation
1957,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.7_2017-08-16T11:26:00,AMBON_Zooplankton_2017_ML3.7_5899,2017-08-16T11:26:00,44,71.232,-162.6257,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,HumanObservation
1958,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.7_2017-08-16T11:26:00,AMBON_Zooplankton_2017_ML3.7_9401,2017-08-16T11:26:00,44,71.232,-162.6257,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:10544,10544,WoRMS,HumanObservation
1959,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.7_2017-08-16T11:26:00,AMBON_Zooplankton_2017_ML3.7_4103,2017-08-16T11:26:00,44,71.232,-162.6257,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:19677,19677,WoRMS,HumanObservation
1960,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_5022,2017-08-16T14:36:00,44,71.1031,-162.2556,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,117849,WoRMS,HumanObservation
1961,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_7092,2017-08-16T14:36:00,44,71.1031,-162.2556,Cnidaria,urn:lsid:marinespecies.org:taxname:1267,1267,WoRMS,HumanObservation
1962,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_9041,2017-08-16T14:36:00,44,71.1031,-162.2556,Centropages abdominalis,urn:lsid:marinespecies.org:taxname:196774,196774,WoRMS,HumanObservation
1963,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_6529,2017-08-16T14:36:00,44,71.1031,-162.2556,Acartia longiremis,urn:lsid:marinespecies.org:taxname:104257,104257,WoRMS,HumanObservation
1964,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_9443,2017-08-16T14:36:00,44,71.1031,-162.2556,Acartia,urn:lsid:marinespecies.org:taxname:104108,104108,WoRMS,HumanObservation
1965,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_6682,2017-08-16T14:36:00,44,71.1031,-162.2556,Echinodermata,urn:lsid:marinespecies.org:taxname:1806,1806,WoRMS,HumanObservation
1966,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_2793,2017-08-16T14:36:00,44,71.1031,-162.2556,Gastropoda,urn:lsid:marinespecies.org:taxname:101,101,WoRMS,HumanObservation
1967,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_1929,2017-08-16T14:36:00,44,71.1031,-162.2556,Oikopleura vanhoeffeni,urn:lsid:marinespecies.org:taxname:103417,103417,WoRMS,HumanObservation
1968,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_2143,2017-08-16T14:36:00,44,71.1031,-162.2556,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,157679,WoRMS,HumanObservation
1969,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_6470,2017-08-16T14:36:00,44,71.1031,-162.2556,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,HumanObservation
1970,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_8891,2017-08-16T14:36:00,44,71.1031,-162.2556,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,103375,WoRMS,HumanObservation
1971,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_6621,2017-08-16T14:36:00,44,71.1031,-162.2556,Cerianthus,urn:lsid:marinespecies.org:taxname:100782,100782,WoRMS,HumanObservation
1972,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_7834,2017-08-16T14:36:00,44,71.1031,-162.2556,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,104165,WoRMS,HumanObservation
1973,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_6932,2017-08-16T14:36:00,44,71.1031,-162.2556,Pseudocalanus acuspes,urn:lsid:marinespecies.org:taxname:104514,104514,WoRMS,HumanObservation
1974,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_8720,2017-08-16T14:36:00,44,71.1031,-162.2556,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,1128,WoRMS,HumanObservation
1975,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_7905,2017-08-16T14:36:00,44,71.1031,-162.2556,Calanoida,urn:lsid:marinespecies.org:taxname:11,11,WoRMS,HumanObservation
1976,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_5934,2017-08-16T14:36:00,44,71.1031,-162.2556,Triconia borealis,urn:lsid:marinespecies.org:taxname:128956,128956,WoRMS,HumanObservation
1977,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_5619,2017-08-16T14:36:00,44,71.1031,-162.2556,Echinodermata,urn:lsid:marinespecies.org:taxname:1806,1806,WoRMS,HumanObservation
1978,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_9251,2017-08-16T14:36:00,44,71.1031,-162.2556,Bivalvia,urn:lsid:marinespecies.org:taxname:105,105,WoRMS,HumanObservation
1979,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_5697,2017-08-16T14:36:00,44,71.1031,-162.2556,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,1128,WoRMS,HumanObservation
1980,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_6483,2017-08-16T14:36:00,44,71.1031,-162.2556,Pseudocalanus minutus,urn:lsid:marinespecies.org:taxname:104517,104517,WoRMS,HumanObservation
1981,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_4376,2017-08-16T14:36:00,44,71.1031,-162.2556,Brachyura,urn:lsid:marinespecies.org:taxname:106673,106673,WoRMS,HumanObservation
1982,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_6792,2017-08-16T14:36:00,44,71.1031,-162.2556,Polychaeta,urn:lsid:marinespecies.org:taxname:883,883,WoRMS,HumanObservation
1983,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_3821,2017-08-16T14:36:00,44,71.1031,-162.2556,Clione limacina,urn:lsid:marinespecies.org:taxname:139178,139178,WoRMS,HumanObservation
1984,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_2307,2017-08-16T14:36:00,44,71.1031,-162.2556,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,106656,WoRMS,HumanObservation
1985,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_7501,2017-08-16T14:36:00,44,71.1031,-162.2556,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:10544,10544,WoRMS,HumanObservation
1986,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_7942,2017-08-16T14:36:00,44,71.1031,-162.2556,Paguridae,urn:lsid:marinespecies.org:taxname:106738,106738,WoRMS,HumanObservation
1987,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_6527,2017-08-16T14:36:00,44,71.1031,-162.2556,Aeginopsis laurentii,urn:lsid:marinespecies.org:taxname:117265,117265,WoRMS,HumanObservation
1988,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_4245,2017-08-16T14:36:00,44,71.1031,-162.2556,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,104165,WoRMS,HumanObservation
1989,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_5213,2017-08-16T14:36:00,44,71.1031,-162.2556,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:19677,19677,WoRMS,HumanObservation
1990,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_1770,2017-08-16T14:36:00,44,71.1031,-162.2556,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,HumanObservation
1991,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_5374,2017-08-16T14:36:00,44,71.1031,-162.2556,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,117849,WoRMS,HumanObservation
1992,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.6_2017-08-16T14:36:00,AMBON_Zooplankton_2017_ML3.6_2330,2017-08-16T14:36:00,44,71.1031,-162.2556,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:19677,19677,WoRMS,HumanObservation
1993,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_5236,2017-08-16T18:40:00,44,70.9718,-161.9024,Rotifera,urn:lsid:marinespecies.org:taxname:1426,1426,WoRMS,HumanObservation
1994,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_7404,2017-08-16T18:40:00,44,70.9718,-161.9024,Rathkea octopunctata,urn:lsid:marinespecies.org:taxname:117848,117848,WoRMS,HumanObservation
1995,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_2190,2017-08-16T18:40:00,44,70.9718,-161.9024,Oikopleura vanhoeffeni,urn:lsid:marinespecies.org:taxname:103417,103417,WoRMS,HumanObservation
1996,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_9905,2017-08-16T18:40:00,44,70.9718,-161.9024,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,254453,WoRMS,HumanObservation
1997,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_4285,2017-08-16T18:40:00,44,70.9718,-161.9024,Gastropoda,urn:lsid:marinespecies.org:taxname:101,101,WoRMS,HumanObservation
1998,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_7822,2017-08-16T18:40:00,44,70.9718,-161.9024,Obelia longissima,urn:lsid:marinespecies.org:taxname:117389,117389,WoRMS,HumanObservation
1999,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_9402,2017-08-16T18:40:00,44,70.9718,-161.9024,Cerianthus,urn:lsid:marinespecies.org:taxname:100782,100782,WoRMS,HumanObservation
2000,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_3805,2017-08-16T18:40:00,44,70.9718,-161.9024,Eurytemora,urn:lsid:marinespecies.org:taxname:10424,10424,WoRMS,HumanObservation
2001,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_6893,2017-08-16T18:40:00,44,70.9718,-161.9024,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,1128,WoRMS,HumanObservation
2002,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_8881,2017-08-16T18:40:00,44,70.9718,-161.9024,Cyclopoida,urn:lsid:marinespecies.org:taxname:1101,1101,WoRMS,HumanObservation
2003,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_4023,2017-08-16T18:40:00,44,70.9718,-161.9024,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,140223,WoRMS,HumanObservation
2004,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_5197,2017-08-16T18:40:00,44,70.9718,-161.9024,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,157679,WoRMS,HumanObservation
2005,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_7653,2017-08-16T18:40:00,44,70.9718,-161.9024,Echinodermata,urn:lsid:marinespecies.org:taxname:1806,1806,WoRMS,HumanObservation
2006,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_2278,2017-08-16T18:40:00,44,70.9718,-161.9024,Ophiuroidea,urn:lsid:marinespecies.org:taxname:123084,123084,WoRMS,HumanObservation
2007,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_6956,2017-08-16T18:40:00,44,70.9718,-161.9024,Podon leuckartii,urn:lsid:marinespecies.org:taxname:106277,106277,WoRMS,HumanObservation
2008,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_4659,2017-08-16T18:40:00,44,70.9718,-161.9024,Bryozoa,urn:lsid:marinespecies.org:taxname:146142,146142,WoRMS,HumanObservation
2009,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_8061,2017-08-16T18:40:00,44,70.9718,-161.9024,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,HumanObservation
2010,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_2084,2017-08-16T18:40:00,44,70.9718,-161.9024,Brachyura,urn:lsid:marinespecies.org:taxname:106673,106673,WoRMS,HumanObservation
2011,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_7579,2017-08-16T18:40:00,44,70.9718,-161.9024,Clione limacina,urn:lsid:marinespecies.org:taxname:139178,139178,WoRMS,HumanObservation
2012,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_7110,2017-08-16T18:40:00,44,70.9718,-161.9024,Centropages abdominalis,urn:lsid:marinespecies.org:taxname:196774,196774,WoRMS,HumanObservation
2013,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_4518,2017-08-16T18:40:00,44,70.9718,-161.9024,Cumacea,urn:lsid:marinespecies.org:taxname:1137,1137,WoRMS,HumanObservation
2014,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_2209,2017-08-16T18:40:00,44,70.9718,-161.9024,Pseudocalanus minutus,urn:lsid:marinespecies.org:taxname:104517,104517,WoRMS,HumanObservation
2015,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_4004,2017-08-16T18:40:00,44,70.9718,-161.9024,Acartia,urn:lsid:marinespecies.org:taxname:104108,104108,WoRMS,HumanObservation
2016,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_4896,2017-08-16T18:40:00,44,70.9718,-161.9024,Triconia borealis,urn:lsid:marinespecies.org:taxname:128956,128956,WoRMS,HumanObservation
2017,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_6767,2017-08-16T18:40:00,44,70.9718,-161.9024,Calanoida,urn:lsid:marinespecies.org:taxname:11,11,WoRMS,HumanObservation
2018,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_7632,2017-08-16T18:40:00,44,70.9718,-161.9024,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,103375,WoRMS,HumanObservation
2019,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_6405,2017-08-16T18:40:00,44,70.9718,-161.9024,Echinodermata,urn:lsid:marinespecies.org:taxname:1806,1806,WoRMS,HumanObservation
2020,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_6845,2017-08-16T18:40:00,44,70.9718,-161.9024,Bivalvia,urn:lsid:marinespecies.org:taxname:105,105,WoRMS,HumanObservation
2021,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_6466,2017-08-16T18:40:00,44,70.9718,-161.9024,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,104165,WoRMS,HumanObservation
2022,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_3972,2017-08-16T18:40:00,44,70.9718,-161.9024,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,117849,WoRMS,HumanObservation
2023,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_6276,2017-08-16T18:40:00,44,70.9718,-161.9024,Mertensia ovum,urn:lsid:marinespecies.org:taxname:106377,106377,WoRMS,HumanObservation
2024,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_9073,2017-08-16T18:40:00,44,70.9718,-161.9024,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:10544,10544,WoRMS,HumanObservation
2025,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_9392,2017-08-16T18:40:00,44,70.9718,-161.9024,Acartia longiremis,urn:lsid:marinespecies.org:taxname:104257,104257,WoRMS,HumanObservation
2026,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_5671,2017-08-16T18:40:00,44,70.9718,-161.9024,Pseudocalanus acuspes,urn:lsid:marinespecies.org:taxname:104514,104514,WoRMS,HumanObservation
2027,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_2602,2017-08-16T18:40:00,44,70.9718,-161.9024,Paguridae,urn:lsid:marinespecies.org:taxname:106738,106738,WoRMS,HumanObservation
2028,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_5447,2017-08-16T18:40:00,44,70.9718,-161.9024,Melicertum octocostatum,urn:lsid:marinespecies.org:taxname:117743,117743,WoRMS,HumanObservation
2029,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_9980,2017-08-16T18:40:00,44,70.9718,-161.9024,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:19677,19677,WoRMS,HumanObservation
2030,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_1013,2017-08-16T18:40:00,44,70.9718,-161.9024,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,106656,WoRMS,HumanObservation
2031,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_9616,2017-08-16T18:40:00,44,70.9718,-161.9024,Clione limacina,urn:lsid:marinespecies.org:taxname:139178,139178,WoRMS,HumanObservation
2032,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_7311,2017-08-16T18:40:00,44,70.9718,-161.9024,Polychaeta,urn:lsid:marinespecies.org:taxname:883,883,WoRMS,HumanObservation
2033,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_6741,2017-08-16T18:40:00,44,70.9718,-161.9024,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:10544,10544,WoRMS,HumanObservation
2034,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_9516,2017-08-16T18:40:00,44,70.9718,-161.9024,Cnidaria,urn:lsid:marinespecies.org:taxname:1267,1267,WoRMS,HumanObservation
2035,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_4949,2017-08-16T18:40:00,44,70.9718,-161.9024,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:19677,19677,WoRMS,HumanObservation
2036,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_4247,2017-08-16T18:40:00,44,70.9718,-161.9024,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,104165,WoRMS,HumanObservation
2037,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_7321,2017-08-16T18:40:00,44,70.9718,-161.9024,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,117849,WoRMS,HumanObservation
2038,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML3.5_2017-08-16T18:40:00,AMBON_Zooplankton_2017_ML3.5_3217,2017-08-16T18:40:00,44,70.9718,-161.9024,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,HumanObservation
2039,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.6_2017-08-18T04:57:00,AMBON_Zooplankton_2017_ML1.6_1342,2017-08-18T04:57:00,44,70.6468,-164.5024,Rotifera,urn:lsid:marinespecies.org:taxname:1426,1426,WoRMS,HumanObservation
2040,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.6_2017-08-18T04:57:00,AMBON_Zooplankton_2017_ML1.6_7941,2017-08-18T04:57:00,44,70.6468,-164.5024,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,140223,WoRMS,HumanObservation
