Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,salinity_[psu],salinity2_[psu],density_[kg/m3_sigmat],density2_[kg/m3_sigmat],depth_[m],temperature_[C],temperature2_[C],conductivity_[S/m],conductivity2_[S/m],voltage0_[V],voltage1_[V],voltage2_[V],voltage3_[V],voltage4_[V],voltage5_[V],voltage6_[V],voltage7_[V],altimeter_[m],beamAttenuation_[1/m],beamTransmission_[%],fluorescence_[mg/m3],oxygen_[umol/kg],par_[umol_photons/m2/sec],scan
AMBON2015,ML3.5,B,2015-08-24T13:23:23,-161.9008,70.9725,43.4,58,10.04,4,24.2877,24.2854,30.9821,30.9794,9.943,6.7479,6.7492,3.1407,3.1405,0.0,2.8685,0.0506,0.0,4.4719,0.0,1.7875,0.3151,35.75,0.2132,94.8102,0.044,295.193,0.0944,8952
AMBON2015,ML3.5,B,2015-08-24T13:24:19,-161.9008,70.9725,43.4,58,5.27,5,24.1476,24.1438,30.8795,30.8748,5.219,7.2073,7.2079,3.1691,3.1687,0.0,2.8644,0.0515,0.0,4.4478,0.0,2.0155,0.5835,40.31,0.2347,94.3003,0.0463,291.132,0.2544,10285
AMBON2015,ML3.3,B,2015-08-25T04:06:43,-161.1793,70.7145,40.3,61,34.95,1,25.6454,25.6433,32.0229,32.0203,34.59,1.1115,1.1117,2.7693,2.7691,0.0,2.6462,0.0545,0.0,3.7963,0.0,0.2644,0.9069,5.29,0.8685,80.4837,0.0538,309.644,0.638,2539
AMBON2015,ML3.3,B,2015-08-25T04:08:09,-161.1793,70.7145,40.3,61,27.43,2,25.6315,25.6295,32.0012,31.9987,27.149,1.0526,1.0519,2.7625,2.7622,0.0,2.6563,0.0633,0.0,3.8453,0.0,0.6586,1.5766,13.17,0.8172,81.5215,0.0757,311.821,3.3216,4607
AMBON2015,ML3.3,B,2015-08-25T04:09:35,-161.1793,70.7145,40.3,61,21.1,3,24.1699,24.1669,30.9631,30.9605,20.889,7.5332,7.5397,3.2046,3.2049,0.0,2.8263,0.0861,0.0,4.3445,0.0,0.964,1.9527,19.28,0.3289,92.1073,0.1328,284.323,8.0262,6668
AMBON2015,ML3.3,B,2015-08-25T04:10:46,-161.1793,70.7145,40.3,61,10.4,4,24.0326,24.0307,30.8084,30.8059,10.293,7.6483,7.6474,3.1993,3.1989,0.0,2.8717,0.0657,0.0,4.2895,0.0,1.4462,2.4964,28.92,0.3798,90.9411,0.0817,289.48,28.297,8384
AMBON2015,ML3.3,B,2015-08-25T04:12:08,-161.1793,70.7145,40.3,61,4.96,5,24.0296,24.0277,30.8045,30.8021,4.909,7.648,7.6472,3.1986,3.1983,0.0,2.8781,0.0656,0.0,4.291,0.0,1.7795,2.8895,35.59,0.3784,90.9733,0.0814,289.54,70.117,10343
AMBON2015,ML3.3,B,2015-08-25T04:12:15,-161.1793,70.7145,40.3,61,5.66,6,24.031,24.0288,30.8064,30.8035,5.597,7.6481,7.6474,3.1988,3.1985,0.0,2.8798,0.0665,0.0,4.2888,0.0,1.8321,2.8075,36.64,0.3805,90.9258,0.0837,290.472,58.053,10513
AMBON2015,ML3.2,B,2015-08-25T07:08:55,-160.8357,70.5778,25.2,62,21.74,1,25.6038,25.6014,32.0101,32.0071,21.513,1.609,1.6087,2.8079,2.8076,0.0,2.6388,0.055,0.0,3.9139,0.0,0.2584,0.1623,5.17,0.7465,82.9763,0.055,303.401,0.0391,2558
AMBON2015,ML3.2,B,2015-08-25T07:10:34,-160.8357,70.5778,25.2,62,10.19,2,24.0054,24.0034,30.8094,30.8066,10.086,7.8512,7.8498,3.2162,3.2158,0.0,2.8529,0.0623,0.0,4.3322,0.0,0.8397,0.6205,16.8,0.3402,91.8479,0.0732,285.208,0.2856,4931
AMBON2015,ML3.2,B,2015-08-25T07:11:29,-160.8357,70.5778,25.2,62,4.71,3,24.0029,24.001,30.8065,30.8039,4.661,7.8523,7.8516,3.2158,3.2155,0.0,2.8526,0.0621,0.0,4.3196,0.0,1.123,0.9586,22.46,0.3518,91.5805,0.0727,285.433,0.7306,6257
AMBON2015,ML3.1,B,2015-08-25T09:20:40,-160.622,70.4958,15.1,63,12.6,1,25.3838,25.3816,31.7878,31.785,12.473,2.2084,2.2081,2.8382,2.838,0.0,2.6946,0.0769,0.0,3.7369,0.0,0.1691,0.0098,3.38,0.9316,79.2229,0.1097,306.682,0.0,1753
AMBON2015,ML3.1,B,2015-08-25T09:21:52,-160.622,70.4958,15.1,63,5.06,2,24.9582,24.956,31.494,31.4912,5.008,4.4088,4.4081,2.993,2.9927,0.0,2.8608,0.1442,0.0,3.7592,0.0,0.5644,0.2278,11.29,0.9078,79.6959,0.2781,311.615,0.0605,3479
AMBON2015,ML5.11,B,2015-08-30T04:41:28,-161.7812,71.721,41.6,64,36.64,1,25.8826,25.8803,32.1955,32.1925,36.263,1.0652,1.0677,2.6086,2.6082,0.0,2.4901,0.1594,0.0,0.0283,0.0955,0.2108,0.0098,4.22,0.6198,0.5787,0.3159,306.92,0.0,3681
AMBON2015,ML5.11,B,2015-08-30T04:41:38,-161.7812,71.721,41.6,64,36.17,2,25.8825,25.8801,32.1951,32.1922,35.793,1.0696,1.0698,2.6082,2.608,0.0,2.4884,0.1842,0.0,0.0612,0.0977,0.2202,0.0098,4.4,7.4844,1.2757,0.378,306.309,0.0,3937
AMBON2015,ML5.11,B,2015-08-30T04:41:47,-161.7812,71.721,41.6,64,37.01,3,25.8828,25.8805,32.1958,32.1929,36.625,1.0634,1.0647,2.6088,2.6085,0.0,2.49,0.1618,0.0,0.0227,0.0989,0.1956,0.0098,3.91,1.5407,0.4599,0.3219,307.295,0.0,4134
AMBON2015,ML5.11,B,2015-08-30T04:41:55,-161.7812,71.721,41.6,64,36.97,4,25.8817,25.8794,32.194,32.1912,36.584,1.0736,1.0746,2.6079,2.6076,0.0,2.4884,0.1725,0.0,0.0612,0.1004,0.1778,0.0098,3.56,7.4823,1.2763,0.3488,306.607,0.0,4349
AMBON2015,ML5.11,B,2015-08-30T04:42:03,-161.7812,71.721,41.6,64,37.24,5,25.8824,25.8801,32.1951,32.1922,36.861,1.0678,1.0687,2.6084,2.6081,0.0,2.492,0.1617,0.0,0.0476,0.1014,0.1766,0.0098,3.53,8.4968,0.9872,0.3218,307.305,0.0,4533
AMBON2015,ML5.11,B,2015-08-30T04:43:18,-161.7812,71.721,41.6,64,31.19,6,25.868,25.8654,32.1735,32.1701,30.866,1.1747,1.1813,2.5981,2.5973,0.0,2.527,0.1813,0.0,0.285,0.111,0.4893,0.0098,9.79,1.2536,6.0225,0.3708,314.112,0.0,6325
AMBON2015,ML5.11,B,2015-08-30T04:44:45,-161.7812,71.721,41.6,64,19.85,7,24.4595,24.4573,30.6924,30.6895,19.645,2.8565,2.8558,2.8008,2.8005,0.0,2.8969,0.0817,0.0,4.288,0.1137,1.0265,1.8723,20.53,0.3811,90.9115,0.1219,332.091,6.6514,8414
AMBON2015,ML5.11,B,2015-08-30T04:46:17,-161.7812,71.721,41.6,64,9.59,8,24.2522,24.2463,30.4148,30.4075,9.49,2.6716,2.6721,2.7628,2.7623,0.0,2.895,0.0777,0.0,4.2206,0.0,1.5145,2.4115,30.29,0.4446,89.4816,0.1117,333.798,23.266,10626
AMBON2015,ML5.11,B,2015-08-30T04:47:34,-161.7812,71.721,41.6,64,4.78,9,24.2439,24.2413,30.405,30.4017,4.737,2.6778,2.677,2.7623,2.762,0.0,2.8943,0.0765,0.0,4.2184,0.0,1.7746,2.6742,35.49,0.4467,89.4341,0.1087,333.34,42.714,12482
AMBON2015,ML5.11,B,2015-08-30T04:47:52,-161.7812,71.721,41.6,64,5.4,10,24.2436,24.2411,30.4046,30.4015,5.348,2.6775,2.6773,2.7623,2.762,0.0,2.8993,0.0762,0.0,4.2175,0.0,1.7452,2.6746,34.9,0.4475,89.4151,0.1081,334.432,42.692,12898
AMBON2015,ML5.10,B,2015-08-30T06:32:33,-162.2022,71.6028,41.2,65,34.76,1,25.8547,25.8524,32.1942,32.1913,34.402,0.3067,0.3086,2.6687,2.6683,0.0,2.5327,0.1173,0.0,0.2362,0.0686,0.2898,0.0098,5.8,1.9974,4.9874,0.2107,305.633,0.0,3523
AMBON2015,ML5.10,B,2015-08-30T06:33:58,-162.2022,71.6028,41.2,65,31.36,2,25.6523,25.641,31.9383,31.9248,31.032,0.4179,0.4059,2.6405,2.6404,0.0,2.5906,0.1057,0.0,1.6063,0.0,0.4788,0.0098,9.58,4.3144,34.043,0.1817,314.521,0.0,5580
AMBON2015,ML5.10,B,2015-08-30T06:35:35,-162.2022,71.6028,41.2,65,20.41,3,24.6038,24.6015,30.805,30.8022,20.205,2.1217,2.1226,2.752,2.7518,0.0,2.8236,0.1137,0.0,3.3911,0.0,1.0333,0.0635,20.67,1.3202,71.8905,0.2017,328.637,0.0122,7893
AMBON2015,ML5.10,B,2015-08-30T06:36:59,-162.2022,71.6028,41.2,65,9.82,4,24.5837,24.5797,30.7931,30.7888,9.722,2.2723,2.2802,2.7625,2.7627,0.0,2.8423,0.1086,0.0,3.609,0.0,1.5083,1.044,30.17,1.0709,76.5116,0.1891,328.911,0.9109,9917
AMBON2015,ML5.10,B,2015-08-30T06:38:07,-162.2022,71.6028,41.2,65,6.11,5,24.5682,24.5667,30.7775,30.7755,6.043,2.3146,2.3133,2.7644,2.7641,0.0,2.8596,0.1107,0.0,3.6832,0.0,1.7293,1.362,34.59,0.9896,78.0847,0.1942,331.304,1.9938,11548
AMBON2015,ML5.9,B,2015-08-30T09:26:07,-162.6043,71.4828,41.3,66,35.05,1,25.7371,25.7351,32.1618,32.1593,34.69,1.4324,1.4312,2.8062,2.8059,0.0,2.4812,0.0699,0.0,0.3629,0.0716,0.2472,0.0098,4.94,0.2698,7.6733,0.0923,282.63,0.0,3333
AMBON2015,ML5.9,B,2015-08-30T09:27:24,-162.6043,71.4828,41.3,66,29.42,2,25.0962,25.1103,31.5688,31.5864,29.118,3.5864,3.5858,2.933,2.9344,0.0,2.6282,0.0635,0.0,3.5657,0.013,0.5306,0.0098,10.61,1.1491,75.5927,0.0763,283.217,0.0,5181
AMBON2015,ML5.9,B,2015-08-30T09:28:46,-162.6043,71.4828,41.3,66,19.59,3,24.7116,24.7116,31.1923,31.1924,19.393,4.4813,4.4823,2.9735,2.9736,0.0,2.7753,0.0781,0.0,4.2008,0.0,1.0039,0.0098,20.08,0.4634,89.061,0.1129,299.539,0.0,7146
AMBON2015,ML5.9,B,2015-08-30T09:30:11,-162.6043,71.4828,41.3,66,12.63,4,24.6575,24.6556,31.1139,31.1114,12.505,4.3996,4.399,2.9598,2.9596,0.0,2.785,0.0702,0.0,4.1779,0.0,1.3931,0.0098,27.86,0.4853,88.5754,0.0929,302.19,0.0,9184
AMBON2015,ML5.9,B,2015-08-30T09:31:33,-162.6043,71.4828,41.3,66,5.62,5,24.6562,24.6543,31.1111,31.1087,5.566,4.3903,4.3902,2.9585,2.9583,0.0,2.7903,0.0715,0.0,4.1779,0.0,1.7015,0.2133,34.03,0.4852,88.5764,0.0962,302.257,0.0557,11160
AMBON2015,ML5.8,B,2015-08-30T12:07:17,-163.0072,71.363,42.8,67,38.14,1,25.6702,25.6679,32.0628,32.0598,37.743,1.2321,1.2309,2.7823,2.782,0.0,2.494,0.07,0.0,0.1502,0.0821,0.2064,0.0098,4.13,3.814,3.1643,0.0924,287.531,0.0,3486
AMBON2015,ML5.8,B,2015-08-30T12:09:09,-163.0072,71.363,42.8,67,29.35,2,24.8081,24.8042,31.339,31.3345,29.051,4.6764,4.6796,3.0026,3.0025,0.0,2.7655,0.0602,0.0,4.0495,0.0887,0.6164,0.0098,12.33,0.6103,85.8519,0.0681,297.264,0.0,6184
AMBON2015,ML5.8,B,2015-08-30T12:10:28,-163.0072,71.363,42.8,67,20.94,3,24.7859,24.7841,31.3165,31.3141,20.729,4.7189,4.7176,3.0038,3.0034,0.0,2.7765,0.0697,0.0,4.1414,0.0,1.0564,0.0098,21.13,0.5203,87.8023,0.0917,297.916,0.0,8079
AMBON2015,ML5.8,B,2015-08-30T12:12:03,-163.0072,71.363,42.8,67,10.38,4,24.7751,24.7731,31.3025,31.3,10.272,4.7152,4.7146,3.0018,3.0015,0.0,2.7737,0.0665,0.0,4.1162,0.0,1.5868,0.0098,31.74,0.5448,87.2676,0.0838,297.778,0.0,10351
AMBON2015,ML5.8,B,2015-08-30T12:13:30,-163.0072,71.363,42.8,67,5.11,5,24.7735,24.7712,31.3005,31.2977,5.053,4.715,4.7156,3.0014,3.0012,0.0,2.7741,0.0649,0.0,4.1172,0.0,1.8431,0.2043,36.86,0.5438,87.2892,0.0799,297.445,0.0525,12446
AMBON2015,ML5.7,B,2015-08-30T13:43:21,-163.4035,71.2412,41.7,68,36.44,1,25.5685,25.5664,32.083,32.0802,36.06,2.8656,2.8644,2.917,2.9167,0.0,2.5226,0.0726,0.0,0.1699,0.1467,0.2414,0.0098,4.83,3.3174,3.5823,0.0991,277.345,0.0,3403
AMBON2015,ML5.7,B,2015-08-30T13:44:38,-163.4035,71.2412,41.7,68,28.84,2,25.0788,25.0766,31.6471,31.6444,28.54,4.4193,4.4196,3.008,3.0078,0.0,2.7362,0.0672,0.0,3.5845,0.1354,0.6206,0.0098,12.41,1.0982,75.9921,0.0855,294.894,0.0,5255
AMBON2015,ML5.7,B,2015-08-30T13:45:58,-163.4035,71.2412,41.7,68,20.77,3,25.0778,25.0756,31.6452,31.6424,20.558,4.4135,4.4127,3.007,3.0067,0.0,2.743,0.0676,0.0,3.6064,0.0,1.0119,0.0098,20.24,1.0739,76.455,0.0865,295.636,0.0,7182
AMBON2015,ML5.7,B,2015-08-30T13:47:34,-163.4035,71.2412,41.7,68,9.24,4,25.0779,25.0756,31.6457,31.6427,9.15,4.4156,4.4148,3.0067,3.0064,0.0,2.743,0.0676,0.0,3.611,0.0,1.5347,0.0293,30.69,1.0687,76.5533,0.0866,294.792,0.0043,9474
AMBON2015,ML5.7,B,2015-08-30T13:48:37,-163.4035,71.2412,41.7,68,5.42,5,25.0777,25.0754,31.6454,31.6425,5.363,4.4152,4.4148,3.0065,3.0062,0.0,2.7479,0.0692,0.0,3.6065,0.0,1.7424,0.2576,34.85,1.0737,76.4588,0.0905,295.247,0.0713,10987
AMBON2015,ML5.6,B,2015-08-31T04:07:18,-163.8055,71.1182,40.2,69,36.13,1,25.2966,25.2948,31.898,31.8954,35.762,4.2336,4.2313,3.0145,3.0141,0.0,2.7013,0.0805,0.0,1.7126,0.1521,0.2419,0.0098,4.84,4.0538,36.2962,0.1189,292.098,0.0,3447
AMBON2015,ML5.6,B,2015-08-31T04:08:27,-163.8055,71.1182,40.2,69,29.57,2,25.2646,25.2623,31.8613,31.8582,29.268,4.2622,4.2613,3.0134,3.0131,0.0,2.7255,0.0636,0.0,2.5084,0.1562,0.5568,0.0098,11.14,2.5266,53.1723,0.0764,294.436,0.0,5110
AMBON2015,ML5.6,B,2015-08-31T04:09:47,-163.8055,71.1182,40.2,69,20.43,3,25.2526,25.2501,31.8471,31.8439,20.218,4.2687,4.268,3.0124,3.012,0.0,2.7412,0.0656,0.0,2.7506,0.0,1.006,0.1577,20.12,2.1577,58.308,0.0816,295.448,0.0376,7032
AMBON2015,ML5.6,B,2015-08-31T04:11:04,-163.8055,71.1182,40.2,69,10.09,4,25.2492,25.2468,31.8455,31.8424,9.99,4.2896,4.2886,3.0135,3.0132,0.0,2.7511,0.0712,0.0,2.843,0.0,1.5243,1.5765,30.48,2.0255,60.268,0.0957,296.739,3.3247,8880
AMBON2015,ML5.6,B,2015-08-31T04:11:59,-163.8055,71.1182,40.2,69,4.88,5,25.2491,25.2468,31.8456,31.8424,4.835,4.2912,4.2895,3.0134,3.013,0.0,2.7521,0.0702,0.0,2.8288,0.0,1.8145,2.4959,36.29,2.0455,59.9673,0.093,297.151,28.349,10203
AMBON2015,ML5.6,B,2015-08-31T04:12:20,-163.8055,71.1182,40.2,69,2.21,6,25.2496,25.2469,31.8458,31.8425,2.184,4.2877,4.2882,3.013,3.0128,0.0,2.7558,0.0696,0.0,2.8477,0.0,1.9359,2.9294,38.72,2.0189,60.3678,0.0916,296.842,77.57,10696
AMBON2015,ML5.5,B,2015-08-31T06:59:23,-164.4862,71.1468,40.1,70,36.49,1,25.3206,25.3182,31.9107,31.9076,36.114,4.0925,4.0918,3.0039,3.0036,0.0,2.7477,0.0797,0.0,2.4416,0.1515,0.1412,0.0098,2.82,2.6346,51.7556,0.1168,298.492,0.0,3310
AMBON2015,ML5.5,B,2015-08-31T07:00:45,-164.4862,71.1468,40.1,70,30.0,2,25.3209,25.3177,31.911,31.9069,29.687,4.0923,4.0915,3.0036,3.0032,0.0,2.758,0.0733,0.0,2.5911,0.1617,0.4583,0.0098,9.17,2.3968,54.9257,0.1009,299.9,0.0,5266
AMBON2015,ML5.5,B,2015-08-31T07:02:12,-164.4862,71.1468,40.1,70,19.81,3,25.3211,25.3186,31.9111,31.9079,19.608,4.0894,4.0896,3.0029,3.0027,0.0,2.7621,0.0736,0.0,2.5641,0.0,1.0316,0.0098,20.63,2.4388,54.3523,0.1017,300.021,0.0,7355
AMBON2015,ML5.5,B,2015-08-31T07:03:31,-164.4862,71.1468,40.1,70,9.76,4,25.3211,25.3187,31.9111,31.9081,9.658,4.0897,4.0888,3.0025,3.0022,0.0,2.7643,0.0733,0.0,2.5764,0.0,1.4214,0.1762,28.43,2.4195,54.6144,0.1007,299.744,0.0434,9252
AMBON2015,ML5.5,B,2015-08-31T07:04:21,-164.4862,71.1468,40.1,70,5.51,5,25.3209,25.3186,31.9112,31.9081,5.455,4.0919,4.0905,3.0025,3.0022,0.0,2.7668,0.077,0.0,2.5819,0.0,1.728,0.821,34.56,2.411,54.7307,0.11,299.808,0.5071,10451
AMBON2015,ML5.4,B,2015-08-31T09:40:28,-164.8767,71.0225,33.0,71,27.41,1,25.3351,25.332,31.95,31.946,27.128,4.2617,4.2613,3.0209,3.0205,0.0,2.6849,0.0891,0.0,2.0404,0.1563,0.2493,0.0098,4.99,3.356,43.2476,0.1402,289.085,0.0,3335
AMBON2015,ML5.4,B,2015-08-31T09:41:48,-164.8767,71.0225,33.0,71,20.54,2,25.3173,25.315,31.9391,31.936,20.33,4.3521,4.3511,3.0272,3.0268,0.0,2.7046,0.0825,0.0,2.5526,0.0,0.6443,0.0098,12.89,2.4567,54.1092,0.1238,290.195,0.0,5245
AMBON2015,ML5.4,B,2015-08-31T09:43:20,-164.8767,71.0225,33.0,71,10.2,3,25.3043,25.302,31.9353,31.9322,10.095,4.4494,4.4479,3.0345,3.0341,0.0,2.7254,0.0955,0.0,2.6897,0.0,1.1073,0.0098,22.15,2.2473,57.0161,0.1563,291.864,0.0,7462
AMBON2015,ML5.4,B,2015-08-31T09:44:26,-164.8767,71.0225,33.0,71,4.81,4,25.3042,25.3016,31.9346,31.9315,4.766,4.4453,4.4467,3.0339,3.0337,0.0,2.73,0.0961,0.0,2.7562,0.0,1.3865,0.2084,27.73,2.1496,58.4264,0.1578,292.313,0.0538,9049
AMBON2015,ML5.3,B,2015-08-31T11:54:35,-165.2528,70.8973,38.8,72,33.88,1,25.2396,25.2381,31.9006,31.8986,33.532,4.8084,4.8077,3.0624,3.0622,0.0,2.678,0.0694,0.0,2.5375,0.1565,0.2161,0.0098,4.32,2.4805,53.788,0.091,284.144,0.0,2729
AMBON2015,ML5.3,B,2015-08-31T11:54:42,-165.2528,70.8973,38.8,72,33.99,2,25.2406,25.2381,31.9018,31.8986,33.641,4.8082,4.8075,3.0625,3.0622,0.0,2.6809,0.0714,0.0,2.5408,0.1582,0.22,0.0098,4.4,2.4753,53.8582,0.0961,284.106,0.0,2894
AMBON2015,ML5.3,B,2015-08-31T11:54:52,-165.2528,70.8973,38.8,72,33.7,3,25.2407,25.2382,31.902,31.8988,33.357,4.8088,4.8078,3.0626,3.0622,0.0,2.6812,0.0689,0.0,2.5171,0.159,0.2568,0.0098,5.13,2.5127,53.3568,0.0896,284.321,0.0,3127
AMBON2015,ML5.3,B,2015-08-31T11:55:04,-165.2528,70.8973,38.8,72,33.84,4,25.2407,25.2382,31.902,31.8988,33.497,4.8085,4.8075,3.0625,3.0622,0.0,2.682,0.0684,0.0,2.5287,0.1617,0.2654,0.0098,5.31,2.4943,53.6025,0.0884,284.716,0.0,3409
AMBON2015,ML5.3,B,2015-08-31T11:55:19,-165.2528,70.8973,38.8,72,33.99,5,25.2407,25.2382,31.902,31.8988,33.641,4.8087,4.8079,3.0626,3.0622,0.0,2.6809,0.0649,0.0,2.4887,0.164,0.2484,0.0098,4.97,2.5581,52.7538,0.0798,283.862,0.0,3768
AMBON2015,ML5.3,B,2015-08-31T11:56:32,-165.2528,70.8973,38.8,72,19.86,6,25.2385,25.236,31.9022,31.8991,19.661,4.8301,4.8296,3.0638,3.0635,0.0,2.694,0.0816,0.0,2.6486,0.0,0.9567,0.0098,19.13,2.309,56.1442,0.1216,285.354,0.0,5529
AMBON2015,ML5.3,B,2015-08-31T11:57:35,-165.2528,70.8973,38.8,72,9.63,7,25.2386,25.2361,31.9023,31.8992,9.532,4.8294,4.8288,3.0633,3.063,0.0,2.6974,0.0788,0.0,2.6645,0.0,1.4652,0.0098,29.3,2.285,56.4829,0.1146,285.664,0.0,7031
AMBON2015,ML5.3,B,2015-08-31T11:58:28,-165.2528,70.8973,38.8,72,5.74,8,25.2386,25.236,31.9022,31.8989,5.684,4.8276,4.8282,3.0629,3.0627,0.0,2.6935,0.0775,0.0,2.6958,0.0,1.6547,0.1397,33.09,2.2382,57.146,0.1112,284.954,0.0323,8316
AMBON2015,ML5.2,B,2015-08-31T13:10:37,-165.6275,70.7718,39.1,73,35.43,1,25.1961,25.1937,31.8733,31.87,35.07,5.0115,5.0107,3.0771,3.0767,0.0,2.7036,0.0949,0.0,3.4396,0.1605,0.175,0.0098,3.5,1.2632,72.9194,0.1548,286.593,0.0,3762
AMBON2015,ML5.2,B,2015-08-31T13:12:07,-165.6275,70.7718,39.1,73,20.17,2,25.1954,25.1929,31.8734,31.8701,19.961,5.0174,5.0169,3.0769,3.0766,0.0,2.718,0.0973,0.0,3.4347,0.0,0.936,0.0098,18.72,1.269,72.8148,0.1607,287.578,0.0,5918
AMBON2015,ML5.2,B,2015-08-31T13:13:30,-165.6275,70.7718,39.1,73,9.97,3,25.1954,25.1929,31.8734,31.8702,9.869,5.0177,5.0171,3.0765,3.0762,0.0,2.7264,0.1128,0.0,3.4508,0.0,1.4435,0.0107,28.87,1.2503,73.1561,0.1996,287.428,0.0002,7898
AMBON2015,ML5.2,B,2015-08-31T13:14:35,-165.6275,70.7718,39.1,73,4.59,4,25.1953,25.1928,31.8734,31.8701,4.541,5.0183,5.0174,3.0763,3.0759,0.0,2.7282,0.111,0.0,3.4406,0.0,1.7079,0.3363,34.16,1.2622,72.9395,0.195,287.573,0.1038,9455
AMBON2015,ML5.1,B,2015-08-31T15:22:36,-165.9955,70.648,40.3,74,36.94,1,25.0672,25.0649,31.7741,31.771,36.565,5.4654,5.4642,3.1064,3.106,0.0,2.6936,0.0814,0.0,2.1794,0.0704,0.1392,0.0098,2.78,3.0891,46.1961,0.121,281.378,0.0,3483
AMBON2015,ML5.1,B,2015-08-31T15:23:48,-165.9955,70.648,40.3,74,30.44,2,25.0654,25.063,31.7743,31.7712,30.134,5.4827,5.482,3.1075,3.1072,0.0,2.699,0.0822,0.0,2.2659,0.0714,0.4569,0.0098,9.14,2.9335,48.0287,0.123,281.517,0.0,5205
AMBON2015,ML5.1,B,2015-08-31T15:23:55,-165.9955,70.648,40.3,74,30.79,3,25.0654,25.063,31.7744,31.7712,30.476,5.4827,5.4821,3.1076,3.1072,0.0,2.6972,0.0775,0.0,2.2624,0.0713,0.4493,0.0098,8.99,2.9396,47.9558,0.1112,281.679,0.0,5384
AMBON2015,ML5.1,B,2015-08-31T15:24:59,-165.9955,70.648,40.3,74,20.11,4,25.0606,25.0582,31.7764,31.7733,19.909,5.5381,5.5375,3.1119,3.1116,0.0,2.7207,0.0879,0.0,2.5718,0.0,0.9858,0.0098,19.72,2.4268,54.5156,0.1372,284.086,0.0,6926
AMBON2015,ML5.1,B,2015-08-31T15:26:04,-165.9955,70.648,40.3,74,9.75,5,25.0605,25.0581,31.7769,31.7737,9.654,5.5417,5.5407,3.1118,3.1115,0.0,2.7259,0.0915,0.0,2.5716,0.0,1.4722,0.4174,29.44,2.427,54.5119,0.1463,284.489,0.1443,8479
AMBON2015,ML5.1,B,2015-08-31T15:27:07,-165.9955,70.648,40.3,74,4.61,6,25.0614,25.059,31.7755,31.7724,4.559,5.5237,5.5231,3.11,3.1096,0.0,2.7267,0.0921,0.0,2.6009,0.0,1.7274,1.3209,34.55,2.3816,55.1338,0.1477,283.76,1.8145,10003
AMBON2015,ML1.13,B,2015-09-01T04:51:03,-167.2205,71.5073,46.4,75,42.4,1,25.9973,25.9931,32.3792,32.3745,41.966,0.1434,0.136,2.6961,2.6963,0.0,2.2709,0.0637,0.0,0.7222,0.1631,0.1393,0.0098,2.79,7.5307,15.2942,0.0767,264.98,0.0,4021
AMBON2015,ML1.13,B,2015-09-01T04:52:14,-167.2205,71.5073,46.4,75,34.96,2,25.6779,25.6652,32.1275,32.1096,34.601,1.9019,1.8792,2.8417,2.8384,0.0,2.6716,0.183,0.0,3.5493,0.1611,0.5044,0.5837,10.09,1.1377,75.2465,0.3749,302.935,0.2545,5735
AMBON2015,ML1.13,B,2015-09-01T04:52:24,-167.2205,71.5073,46.4,75,34.94,3,25.7137,25.7132,32.1559,32.1558,34.576,1.7139,1.7198,2.8286,2.8291,0.0,2.682,0.2108,0.0,3.605,0.162,0.514,0.5919,10.28,1.0754,76.427,0.4446,306.967,0.2611,5977
AMBON2015,ML1.13,B,2015-09-01T04:53:30,-167.2205,71.5073,46.4,75,29.83,4,25.2567,25.2543,31.7856,31.7823,29.523,3.7184,3.7155,2.9621,2.9616,0.0,2.8368,0.1039,0.0,4.2885,0.1717,0.7892,0.8243,15.78,0.3809,90.9205,0.1771,313.854,0.5113,7543
AMBON2015,ML1.13,B,2015-09-01T04:54:33,-167.2205,71.5073,46.4,75,19.5,5,25.2364,25.2331,31.7681,31.7641,19.299,3.7865,3.7871,2.9658,2.9655,0.0,2.8719,0.0913,0.0,4.2602,0.0,1.2973,1.3279,25.95,0.4072,90.3207,0.1457,317.497,1.8329,9071
AMBON2015,ML1.13,B,2015-09-01T04:55:38,-167.2205,71.5073,46.4,75,9.5,6,25.1989,25.1962,31.7352,31.7317,9.401,3.9055,3.9048,2.9724,2.972,0.0,2.8681,0.091,0.0,4.2464,0.0,1.7881,1.8356,35.76,0.4202,90.0285,0.1448,315.717,6.1057,10621
AMBON2015,ML1.13,B,2015-09-01T04:56:29,-167.2205,71.5073,46.4,75,5.33,7,25.199,25.1962,31.7354,31.7319,5.278,3.9065,3.9059,2.9723,2.9719,0.0,2.8694,0.0929,0.0,4.2449,0.0,2.0185,2.076,40.37,0.4216,89.9963,0.1499,315.226,10.69,11840
AMBON2015,ML1.12,B,2015-09-01T08:05:06,-166.82,71.3862,44.2,76,38.33,1,25.9264,25.9199,32.321,32.3145,37.937,0.3654,0.3899,2.7324,2.7339,0.0,2.4621,0.0975,0.0,2.7931,0.1617,0.222,0.0098,4.44,2.0982,59.209,0.1614,288.479,0.0,4058
AMBON2015,ML1.12,B,2015-09-01T08:06:26,-166.82,71.3862,44.2,76,34.64,2,25.8384,25.8085,32.252,32.2269,34.288,0.9623,1.1262,2.7751,2.7865,0.0,2.561,0.1749,0.0,3.5252,0.1612,0.4256,0.0098,8.51,1.1649,74.735,0.3547,294.704,0.0,5981
