Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast,LOCAL_CDI_ID,pressure_[dbar],depth_[m],temperature_[C],temperature2_[C],conductivity_[S/m],conductivity2_[S/m],altimeter_[m],beamAttenuation_[1/m],beamTransmission_[%],fluorescence_[mg/m3],oxygen2_[umol/kg],par_[umol_photons/m2/sec],salinity_[psu],salinity2_[psu],density_[kg/m3_sigmat],density2_[kg/m3_sigmat],flag,filename,instrument1,platform1
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,20.0,19.795,5.0285,5.0583,3.0372,3.0387,24.65,0.195,95.253,0.0304,317.558,41.129,31.4082,31.397,24.826,24.8134,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,21.0,20.785,4.3669,4.4296,2.9866,2.9906,23.68,0.194,95.279,0.0316,341.038,39.227,31.451,31.4377,24.9285,24.9106,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,22.0,21.774,3.9799,3.9906,2.9646,2.9661,22.8,0.198,95.177,0.0306,351.152,36.66,31.5652,31.5729,25.0569,25.0613,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,23.0,22.764,2.5609,2.5947,2.8508,2.8535,21.75,0.199,95.141,0.0362,371.986,34.425,31.5857,31.5855,25.1958,25.1924,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,24.0,23.754,1.7994,1.8089,2.7955,2.7968,20.84,0.205,95.004,0.0409,400.149,32.052,31.66,31.6662,25.3105,25.3136,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,25.0,24.743,1.3126,1.3112,2.7643,2.7645,19.77,0.21,94.878,0.0378,406.266,29.552,31.7591,31.7637,25.4214,25.4248,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,26.0,25.733,1.2742,1.2834,2.7716,2.7722,18.86,0.207,94.965,0.042,424.589,27.125,31.8913,31.8895,25.5299,25.5277,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,27.0,26.723,0.2755,0.2637,2.6931,2.6925,17.8,0.211,94.865,0.0458,425.089,24.641,31.908,31.9129,25.598,25.6015,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,28.0,27.713,-0.4047,-0.4157,2.6408,2.6402,16.87,0.224,94.549,0.0548,434.254,22.443,31.9312,31.9342,25.6461,25.6489,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,29.0,28.702,-0.5243,-0.523,2.6344,2.6344,15.83,0.23,94.403,0.0575,437.553,20.25,31.9715,31.9693,25.6832,25.6813,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,30.0,29.692,-0.5464,-0.5503,2.637,2.6366,14.85,0.224,94.55,0.0543,439.685,18.26,32.0288,32.0274,25.7303,25.7293,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,31.0,30.681,-0.2519,-0.2721,2.6669,2.6651,13.84,0.215,94.76,0.0525,433.764,16.584,32.1136,32.1113,25.7874,25.7861,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,32.0,31.671,-0.0316,-0.0314,2.6909,2.6906,12.87,0.216,94.733,0.113,425.937,15.007,32.1987,32.1948,25.8466,25.8434,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,33.0,32.661,-0.0996,-0.1002,2.6858,2.6855,11.91,0.24,94.179,0.1089,382.555,13.371,32.2027,32.1996,25.8528,25.8504,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,34.0,33.65,-0.1807,-0.181,2.6795,2.6792,10.86,0.357,91.472,0.1079,329.311,11.631,32.2045,32.2013,25.8578,25.8552,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,35.0,34.64,-0.2318,-0.2328,2.6755,2.6752,10.06,0.477,88.76,0.1426,331.735,10.073,32.2046,32.2022,25.86,25.8581,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,36.0,35.63,-0.2569,-0.2604,2.6736,2.673,8.75,0.637,85.275,0.2129,338.649,8.286,32.2052,32.2021,25.8616,25.8592,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,37.0,36.619,-0.2678,-0.2687,2.6727,2.6725,7.78,0.733,83.267,0.2273,340.946,6.778,32.2054,32.2024,25.8622,25.8598,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,38.0,37.609,-0.2736,-0.2725,2.6723,2.6721,6.58,0.832,81.218,0.2586,341.846,5.296,32.2052,32.2018,25.8623,25.8595,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,39.0,38.598,-0.2792,-0.28,2.6719,2.6716,5.76,0.82,81.469,0.2392,342.179,4.192,32.2054,32.2024,25.8627,25.8602,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,40.0,39.588,-0.2819,-0.2825,2.6717,2.6714,4.76,0.806,81.757,0.2398,341.383,3.278,32.205,32.202,25.8624,25.86,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.8,C,2015-08-24T04:39:50,-163.0028,71.3617,43.2,52,AMBON2015_052_ML3.8,41.0,40.578,-0.2818,-0.2858,2.6718,2.6712,3.51,0.815,81.575,0.2209,340.507,2.341,32.2048,32.2022,25.8623,25.8603,0.0,AMBON2015-052.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,0.0,1.98,5.7622,5.748,2.9183,2.917,43.29,0.176,95.701,0.0268,312.465,19.107,29.4112,29.4087,23.1665,23.166,1.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,1.0,1.98,5.7622,5.748,2.9183,2.917,43.29,0.176,95.701,0.0268,312.465,19.107,29.4112,29.4087,23.1665,23.166,1.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,2.0,1.98,5.7622,5.748,2.9183,2.917,43.29,0.176,95.701,0.0268,312.465,19.107,29.4112,29.4087,23.1665,23.166,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,3.0,2.969,5.7191,5.7219,2.915,2.9153,42.78,0.174,95.746,0.0226,314.533,15.886,29.412,29.412,23.1719,23.1715,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,4.0,3.959,5.6368,5.6284,2.9202,2.9204,41.76,0.173,95.77,0.0243,314.158,13.405,29.5411,29.5504,23.283,23.291,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,5.0,4.949,5.5915,5.5914,2.9238,2.9236,40.92,0.171,95.819,0.0226,315.003,11.798,29.6205,29.618,23.3507,23.3485,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,6.0,5.939,5.5734,5.5787,2.9248,2.9243,39.82,0.164,95.979,0.0201,315.007,10.364,29.647,29.6365,23.3736,23.3645,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,7.0,6.929,5.4931,5.4915,2.9329,2.9327,38.97,0.168,95.885,0.0189,315.559,9.323,29.8081,29.8079,23.5097,23.5095,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,8.0,7.918,5.5449,5.5424,2.9468,2.9456,37.86,0.17,95.846,0.0209,313.189,8.701,29.9183,29.9068,23.5911,23.5821,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,9.0,8.908,5.534,5.5336,2.9563,2.9562,36.96,0.169,95.858,0.0217,309.955,8.298,30.0335,30.0331,23.6833,23.6828,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,10.0,9.898,5.6242,5.6299,2.9728,2.9761,35.89,0.166,95.937,0.0214,312.151,7.769,30.1371,30.1688,23.7552,23.7794,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,11.0,10.888,5.6445,5.6452,3.0042,3.004,35.02,0.178,95.641,0.0254,312.821,7.357,30.4706,30.4673,24.0165,24.0135,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,12.0,11.877,5.7199,5.7128,3.0168,3.0144,33.95,0.178,95.658,0.0235,312.234,7.006,30.543,30.5226,24.0651,24.0496,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,13.0,12.867,5.6572,5.6567,3.0197,3.0193,33.01,0.161,96.048,0.0198,312.844,6.676,30.6315,30.6278,24.1422,24.139,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,14.0,13.857,5.5514,5.5496,3.0256,3.0253,31.97,0.158,96.127,0.0221,312.567,6.203,30.7938,30.7925,24.2823,24.2812,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,15.0,14.847,5.58,5.5802,3.0578,3.0575,30.95,0.172,95.793,0.0272,320.336,5.887,31.1295,31.1256,24.5445,24.5411,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,16.0,15.836,5.8221,5.8154,3.0972,3.097,30.05,0.188,95.418,0.0274,329.125,5.478,31.3465,31.3506,24.6881,24.6918,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,17.0,16.826,5.9854,5.9551,3.1142,3.111,28.97,0.177,95.682,0.0264,318.058,5.208,31.3844,31.3767,24.6988,24.6959,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,18.0,17.816,6.1156,6.1141,3.135,3.1346,28.09,0.176,95.705,0.0274,309.212,4.883,31.495,31.4924,24.7705,24.7683,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,19.0,18.805,6.0834,6.0866,3.1345,3.1339,27.03,0.174,95.75,0.0279,309.314,4.625,31.5185,31.5097,24.7929,24.7853,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,20.0,19.795,5.9981,6.0106,3.1301,3.1305,26.13,0.171,95.808,0.0269,308.666,4.374,31.5486,31.5417,24.8269,24.8196,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,21.0,20.785,5.2946,5.4037,3.0678,3.0753,25.08,0.176,95.683,0.031,312.302,4.117,31.5038,31.4873,24.8726,24.8458,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,22.0,21.775,3.2899,3.257,2.8986,2.8957,24.08,0.179,95.629,0.0334,340.07,3.867,31.4485,31.4462,25.0267,25.0261,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,23.0,22.764,2.6788,2.7808,2.8654,2.8729,23.06,0.209,94.915,0.0387,390.695,3.618,31.6447,31.6354,25.2337,25.2143,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,24.0,23.754,0.6646,0.7218,2.7122,2.7157,22.04,0.21,94.877,0.0375,417.269,3.343,31.7537,31.7411,25.4541,25.4367,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,25.0,24.744,-0.1209,-0.1151,2.6563,2.6566,21.09,0.202,95.07,0.0336,438.905,3.082,31.8399,31.838,25.5609,25.5591,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,26.0,25.733,-0.2924,-0.2884,2.6493,2.6495,20.05,0.189,95.392,0.029,436.571,2.797,31.9274,31.9253,25.6386,25.6367,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,27.0,26.723,-0.4803,-0.4709,2.6389,2.6394,19.13,0.17,95.846,0.032,442.208,2.558,31.9862,31.9821,25.6934,25.6897,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,28.0,27.713,-0.7554,-0.7607,2.6205,2.6201,18.1,0.174,95.736,0.0343,450.196,2.321,32.0306,32.0304,25.7392,25.7392,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,29.0,28.702,-0.8518,-0.8577,2.6168,2.6161,17.2,0.179,95.626,0.038,447.923,2.123,32.0819,32.0792,25.7839,25.7819,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,30.0,29.692,-0.5704,-0.5707,2.6459,2.646,16.1,0.204,95.024,0.05,435.335,1.917,32.173,32.1748,25.8478,25.8492,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,31.0,30.681,-0.5083,-0.5064,2.6539,2.6537,15.12,0.23,94.407,0.1324,402.836,1.735,32.2129,32.2082,25.8778,25.8739,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,32.0,31.671,-0.5396,-0.5397,2.652,2.6517,14.07,0.333,92.051,0.2415,355.733,1.533,32.22,32.2161,25.8847,25.8815,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,33.0,32.661,-0.5492,-0.5499,2.6514,2.651,13.09,0.471,88.886,0.2613,333.595,1.306,32.2218,32.2182,25.8865,25.8836,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,34.0,33.651,-0.5535,-0.5543,2.6511,2.6508,12.11,0.545,87.258,0.2856,337.047,1.072,32.2224,32.2187,25.8872,25.8842,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,35.0,34.64,-0.5537,-0.5556,2.6512,2.6507,10.94,0.617,85.711,0.2939,341.079,0.855,32.2226,32.219,25.8873,25.8844,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,36.0,35.63,-0.5545,-0.5551,2.6512,2.6509,10.12,0.608,85.891,0.2901,342.08,0.692,32.2229,32.2195,25.8876,25.8848,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,37.0,36.619,-0.551,-0.5526,2.6514,2.6511,8.92,0.644,85.129,0.3327,341.562,0.542,32.2218,32.2192,25.8866,25.8845,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,38.0,37.609,-0.5503,-0.5509,2.6516,2.6513,8.06,0.671,84.553,0.3123,341.181,0.428,32.2231,32.2196,25.8876,25.8847,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,39.0,38.599,-0.548,-0.5498,2.6518,2.6514,6.94,0.721,83.507,0.3192,339.641,0.324,32.2229,32.2195,25.8874,25.8847,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,40.0,39.588,-0.5523,-0.5524,2.6515,2.6512,6.02,0.745,83.007,0.3037,338.826,0.253,32.223,32.2195,25.8876,25.8848,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,41.0,40.578,-0.5646,-0.5661,2.6506,2.6502,4.94,0.797,81.942,0.3124,338.065,0.188,32.2232,32.2198,25.8882,25.8855,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7A,C,2015-08-24T06:52:06,-162.8105,71.2958,44.0,53,AMBON2015_053_ML3.7A,42.0,41.567,-0.575,-0.5746,2.6497,2.6495,3.69,0.946,78.952,0.3412,335.272,0.138,32.2216,32.2183,25.8873,25.8846,0.0,AMBON2015-053.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7,C,2015-08-24T07:33:11,-162.6355,71.2328,43.5,54,AMBON2015_054_ML3.7,0.0,1.98,5.9818,5.9728,2.96,2.961,43.84,0.179,95.614,0.0214,306.506,6.585,29.6814,29.7009,23.355,23.3712,1.0,AMBON2015-054.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7,C,2015-08-24T07:33:11,-162.6355,71.2328,43.5,54,AMBON2015_054_ML3.7,1.0,1.98,5.9818,5.9728,2.96,2.961,43.84,0.179,95.614,0.0214,306.506,6.585,29.6814,29.7009,23.355,23.3712,1.0,AMBON2015-054.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7,C,2015-08-24T07:33:11,-162.6355,71.2328,43.5,54,AMBON2015_054_ML3.7,2.0,1.98,5.9818,5.9728,2.96,2.961,43.84,0.179,95.614,0.0214,306.506,6.585,29.6814,29.7009,23.355,23.3712,0.0,AMBON2015-054.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7,C,2015-08-24T07:33:11,-162.6355,71.2328,43.5,54,AMBON2015_054_ML3.7,3.0,2.969,5.8899,5.9155,2.9729,2.9693,42.98,0.188,95.41,0.0201,307.32,5.246,29.9059,29.8427,23.5427,23.4896,0.0,AMBON2015-054.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7,C,2015-08-24T07:33:11,-162.6355,71.2328,43.5,54,AMBON2015_054_ML3.7,4.0,3.959,5.7199,5.7244,2.9773,2.977,41.96,0.181,95.569,0.0225,307.323,4.346,30.1049,30.0972,23.719,23.7123,0.0,AMBON2015-054.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7,C,2015-08-24T07:33:11,-162.6355,71.2328,43.5,54,AMBON2015_054_ML3.7,5.0,4.949,5.7417,5.74,2.9992,2.9983,41.01,0.191,95.328,0.0169,308.435,3.807,30.3291,30.3211,23.8937,23.8873,0.0,AMBON2015-054.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7,C,2015-08-24T07:33:11,-162.6355,71.2328,43.5,54,AMBON2015_054_ML3.7,6.0,5.939,5.746,5.7431,3.0188,3.0183,39.91,0.187,95.443,0.0183,308.043,3.486,30.5445,30.5408,24.0633,24.0605,0.0,AMBON2015-054.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7,C,2015-08-24T07:33:11,-162.6355,71.2328,43.5,54,AMBON2015_054_ML3.7,7.0,6.929,5.7138,5.7137,3.0245,3.0242,39.06,0.183,95.516,0.0184,309.182,3.279,30.6363,30.633,24.1395,24.1367,0.0,AMBON2015-054.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7,C,2015-08-24T07:33:11,-162.6355,71.2328,43.5,54,AMBON2015_054_ML3.7,8.0,7.918,5.742,5.7413,3.0283,3.03,37.89,0.171,95.826,0.0215,310.688,3.079,30.6534,30.6731,24.1498,24.1652,0.0,AMBON2015-054.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7,C,2015-08-24T07:33:11,-162.6355,71.2328,43.5,54,AMBON2015_054_ML3.7,9.0,8.908,5.8838,5.8816,3.0503,3.05,37.04,0.171,95.806,0.0208,310.268,2.952,30.7696,30.7685,24.2252,24.2244,0.0,AMBON2015-054.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7,C,2015-08-24T07:33:11,-162.6355,71.2328,43.5,54,AMBON2015_054_ML3.7,10.0,9.898,6.045,6.0456,3.0676,3.0675,35.93,0.179,95.625,0.0202,308.794,2.776,30.8143,30.8133,24.2417,24.2405,0.0,AMBON2015-054.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7,C,2015-08-24T07:33:11,-162.6355,71.2328,43.5,54,AMBON2015_054_ML3.7,11.0,10.888,6.2169,6.2155,3.0881,3.0877,35.04,0.18,95.608,0.0243,305.29,2.666,30.8851,30.882,24.277,24.2745,0.0,AMBON2015-054.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7,C,2015-08-24T07:33:11,-162.6355,71.2328,43.5,54,AMBON2015_054_ML3.7,12.0,11.878,6.2643,6.2629,3.0975,3.0972,34.06,0.183,95.526,0.0267,301.96,2.475,30.9461,30.944,24.3194,24.3176,0.0,AMBON2015-054.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7,C,2015-08-24T07:33:11,-162.6355,71.2328,43.5,54,AMBON2015_054_ML3.7,13.0,12.867,6.2504,6.2508,3.0982,3.098,33.0,0.185,95.483,0.0301,301.458,2.32,30.9651,30.9625,24.3361,24.3337,0.0,AMBON2015-054.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7,C,2015-08-24T07:33:11,-162.6355,71.2328,43.5,54,AMBON2015_054_ML3.7,14.0,13.857,6.0863,6.0869,3.088,3.0877,32.11,0.19,95.366,0.0267,302.085,2.152,31.0022,30.9983,24.3851,24.3816,0.0,AMBON2015-054.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7,C,2015-08-24T07:33:11,-162.6355,71.2328,43.5,54,AMBON2015_054_ML3.7,15.0,14.847,6.0737,6.0676,3.0906,3.0894,30.94,0.189,95.385,0.0251,304.685,2.007,31.0417,31.0338,24.4178,24.4119,0.0,AMBON2015-054.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7,C,2015-08-24T07:33:11,-162.6355,71.2328,43.5,54,AMBON2015_054_ML3.7,16.0,15.836,6.1754,6.1743,3.1053,3.105,30.13,0.182,95.55,0.0216,305.718,1.88,31.1116,31.1086,24.4607,24.4582,0.0,AMBON2015-054.cnv,SBE9,M/V Norseman II
AMBON2015,ML3.7,C,2015-08-24T07:33:11,-162.6355,71.2328,43.5,54,AMBON2015_054_ML3.7,17.0,16.826,6.1295,6.1318,3.1034,3.1031,28.97,0.175,95.714,0.0249,303.133,1.727,31.1323,31.1265,24.4826,24.4774,0.0,AMBON2015-054.cnv,SBE9,M/V Norseman II
